,code,entity,year,wind_(%_equivalent_primary_energy)
1522,20,India,1969,0.0
1523,20,India,1970,0.0
1524,20,India,1971,0.0
1525,20,India,1972,0.0
1526,20,India,1973,0.0
1527,20,India,1974,0.0
1528,20,India,1975,0.0
1529,20,India,1976,0.0
1530,20,India,1977,0.0
1531,20,India,1978,0.0
1532,20,India,1979,0.0
1533,20,India,1980,0.0
1534,20,India,1981,0.0
1535,20,India,1982,0.0
1536,20,India,1983,0.0
1537,20,India,1984,0.0
1538,20,India,1985,0.0
1539,20,India,1986,0.0
1540,20,India,1987,0.0
1541,20,India,1988,0.0
1542,20,India,1989,0.0
1543,20,India,1990,0.0038947186
1544,20,India,1991,0.013752881
1545,20,India,1992,0.010247868
1546,20,India,1993,0.010711288
1547,20,India,1994,0.020514613
1548,20,India,1995,0.049544312
1549,20,India,1996,0.08428524
1550,20,India,1997,0.08983691
1551,20,India,1998,0.092494406
1552,20,India,1999,0.1204626
1553,20,India,2000,0.12546438
1554,20,India,2001,0.1636092
1555,20,India,2002,0.15742786
1556,20,India,2003,0.18864056
1557,20,India,2004,0.34635046
1558,20,India,2005,0.37263605
1559,20,India,2006,0.54783356
1560,20,India,2007,0.6276617
1561,20,India,2008,0.72528774
1562,20,India,2009,0.7590432
1563,20,India,2010,0.86474025
1564,20,India,2011,1.003261
1565,20,India,2012,1.0834382
1566,20,India,2013,1.1401548
1567,20,India,2014,1.1836702
1568,20,India,2015,1.1129369
1569,20,India,2016,1.405147
1570,20,India,2017,1.6297234
1571,20,India,2018,1.7570562
1572,20,India,2019,1.7924758
1573,20,India,2020,1.7990911
1574,20,India,2021,1.8589576
1575,20,India,2022,1.803904
1576,21,Indonesia,1965,0.0
1577,21,Indonesia,1966,0.0
1578,21,Indonesia,1967,0.0
1579,21,Indonesia,1968,0.0
1580,21,Indonesia,1969,0.0
1581,21,Indonesia,1970,0.0
1582,21,Indonesia,1971,0.0
1583,21,Indonesia,1972,0.0
1584,21,Indonesia,1973,0.0
1585,21,Indonesia,1974,0.0
1586,21,Indonesia,1975,0.0
1587,21,Indonesia,1976,0.0
1588,21,Indonesia,1977,0.0
1589,21,Indonesia,1978,0.0
1590,21,Indonesia,1979,0.0
1591,21,Indonesia,1980,0.0
1592,21,Indonesia,1981,0.0
1593,21,Indonesia,1982,0.0
1594,21,Indonesia,1983,0.0
1595,21,Indonesia,1984,0.0
1596,21,Indonesia,1985,0.0
1597,21,Indonesia,1986,0.0
1598,21,Indonesia,1987,0.0
1599,21,Indonesia,1988,0.0
1600,21,Indonesia,1989,0.0
1601,21,Indonesia,1990,0.0
1602,21,Indonesia,1991,0.0
1603,21,Indonesia,1992,0.0
1604,21,Indonesia,1993,0.0
1605,21,Indonesia,1994,0.0
1606,21,Indonesia,1995,0.0
1607,21,Indonesia,1996,0.0
1608,21,Indonesia,1997,0.0
1609,21,Indonesia,1998,0.0
1610,21,Indonesia,1999,0.0
1611,21,Indonesia,2000,0.0
1612,21,Indonesia,2001,0.0
1613,21,Indonesia,2002,0.0
1614,21,Indonesia,2003,0.0
1615,21,Indonesia,2004,0.0
1616,21,Indonesia,2005,0.0
1617,21,Indonesia,2006,0.0
1618,21,Indonesia,2007,3.6599135e-06
1619,21,Indonesia,2008,4.854142e-05
1620,21,Indonesia,2009,0.0006383376
1621,21,Indonesia,2010,0.00058136054
1622,21,Indonesia,2011,0.00070472056
1623,21,Indonesia,2012,0.00066693017
1624,21,Indonesia,2013,1.4893274e-05
1625,21,Indonesia,2014,0.0
1626,21,Indonesia,2015,0.00052921346
1627,21,Indonesia,2016,0.0008065915
1628,21,Indonesia,2017,0.0
1629,21,Indonesia,2018,0.023446906
1630,21,Indonesia,2019,0.055844557
1631,21,Indonesia,2020,0.05904931
1632,21,Indonesia,2021,0.053063508
1633,21,Indonesia,2022,0.0341867
1634,107,Iran,1990,0.0
1635,107,Iran,1991,0.0
1636,107,Iran,1992,0.0
1637,107,Iran,1993,0.0
1638,107,Iran,1994,0.0
1639,107,Iran,1995,0.0
1640,107,Iran,1996,0.0
1641,107,Iran,1997,0.0
1642,107,Iran,1998,0.0
1643,107,Iran,1999,0.0077723935
1644,107,Iran,2000,0.007728231
1645,107,Iran,2001,0.0066349823
1646,107,Iran,2002,0.005437919
1647,107,Iran,2003,0.0048329667
1648,107,Iran,2004,0.007282948
1649,107,Iran,2005,0.01046313
1650,107,Iran,2006,0.016815266
1651,107,Iran,2007,0.017675841
1652,107,Iran,2008,0.023681555
1653,107,Iran,2009,0.026550418
1654,107,Iran,2010,0.019370405
1655,107,Iran,2011,0.02312044
1656,107,Iran,2012,0.030334655
1657,107,Iran,2013,0.022540987
1658,107,Iran,2014,0.019654844
1659,107,Iran,2015,0.013830133
1660,107,Iran,2016,0.014506689
1661,107,Iran,2017,0.028341074
1662,107,Iran,2018,0.06426979
1663,107,Iran,2019,0.058416456
1664,107,Iran,2020,0.08752631
1665,107,Iran,2021,0.08802752
1666,107,Iran,2022,0.096246056
1667,190,Iraq,2017,0.0
1668,190,Iraq,2018,0.0
1669,190,Iraq,2019,0.0
1670,108,Ireland,1990,0.0
1671,108,Ireland,1991,0.0
1672,108,Ireland,1992,0.012020616
1673,108,Ireland,1993,0.03531335
1674,108,Ireland,1994,0.042916372
1675,108,Ireland,1995,0.03541387
1676,108,Ireland,1996,0.029357808
1677,108,Ireland,1997,0.10147252
1678,108,Ireland,1998,0.31875238
1679,108,Ireland,1999,0.33409816
1680,108,Ireland,2000,0.41629082
1681,108,Ireland,2001,0.53579247
1682,108,Ireland,2002,0.6245861
1683,108,Ireland,2003,0.7446189
1684,108,Ireland,2004,1.0466855
1685,108,Ireland,2005,1.6922802
1686,108,Ireland,2006,2.375876
1687,108,Ireland,2007,2.806813
1688,108,Ireland,2008,3.4491951
1689,108,Ireland,2009,4.673849
1690,108,Ireland,2010,4.382331
1691,108,Ireland,2011,7.0984564
1692,108,Ireland,2012,6.5674715
1693,108,Ireland,2013,7.5030007
1694,108,Ireland,2014,8.463798
1695,108,Ireland,2015,10.179854
1696,108,Ireland,2016,9.059539
1697,108,Ireland,2017,10.860701
1698,108,Ireland,2018,12.257519
1699,108,Ireland,2019,14.095309
1700,108,Ireland,2020,17.211597
1701,108,Ireland,2021,14.252914
1702,108,Ireland,2022,15.600506
1703,109,Israel,1990,0.0
1704,109,Israel,1991,0.0
1705,109,Israel,1992,0.0
1706,109,Israel,1993,0.0
1707,109,Israel,1994,0.0
1708,109,Israel,1995,0.0
1709,109,Israel,1996,0.0
1710,109,Israel,1997,0.0
1711,109,Israel,1998,0.0
1712,109,Israel,1999,0.0
1713,109,Israel,2000,0.0
1714,109,Israel,2001,0.0129296025
1715,109,Israel,2002,0.013852261
1716,109,Israel,2003,0.0145712085
1717,109,Israel,2004,0.013012912
1718,109,Israel,2005,0.012867277
1719,109,Israel,2006,0.011559565
1720,109,Israel,2007,0.01107497
1721,109,Israel,2008,0.009625505
1722,109,Israel,2009,0.009844741
1723,109,Israel,2010,0.008363059
1724,109,Israel,2011,0.0071393866
1725,109,Israel,2012,0.0058145244
1726,109,Israel,2013,0.006107057
1727,109,Israel,2014,0.042925034
1728,109,Israel,2015,0.0064472007
1729,109,Israel,2016,0.030378977
1730,109,Israel,2017,0.032776073
1731,109,Israel,2018,0.04109994
1732,109,Israel,2019,0.042117316
1733,109,Israel,2020,0.054522097
1734,109,Israel,2021,0.031128682
1735,109,Israel,2022,0.029583327
1736,22,Italy,1965,0.0
1737,22,Italy,1966,0.0
1738,22,Italy,1967,0.0
1739,22,Italy,1968,0.0
1740,22,Italy,1969,0.0
1741,22,Italy,1970,0.0
1742,22,Italy,1971,0.0
1743,22,Italy,1972,0.0
1744,22,Italy,1973,0.0
1745,22,Italy,1974,0.0
1746,22,Italy,1975,0.0
1747,22,Italy,1976,0.0
1748,22,Italy,1977,0.0
1749,22,Italy,1978,0.0
1750,22,Italy,1979,0.0
1751,22,Italy,1980,0.0
1752,22,Italy,1981,0.0
1753,22,Italy,1982,0.0
1754,22,Italy,1983,0.0
1755,22,Italy,1984,0.0
1756,22,Italy,1985,0.0
1757,22,Italy,1986,0.0
1758,22,Italy,1987,0.0
1759,22,Italy,1988,0.0
1760,22,Italy,1989,0.00032406318
1761,22,Italy,1990,0.00030595023
1762,22,Italy,1991,0.00044495377
1763,22,Italy,1992,0.0002978503
1764,22,Italy,1993,0.0006085645
1765,22,Italy,1994,0.0010674025
1766,22,Italy,1995,0.0013188224
1767,22,Italy,1996,0.004837181
1768,22,Italy,1997,0.017718354
1769,22,Italy,1998,0.034052804
1770,22,Italy,1999,0.05753
1771,22,Italy,2000,0.07930248
1772,22,Italy,2001,0.16512948
1773,22,Italy,2002,0.19670431
1774,22,Italy,2003,0.19668859
1775,22,Italy,2004,0.24220082
1776,22,Italy,2005,0.30491894
1777,22,Italy,2006,0.38600165
1778,22,Italy,2007,0.5309605
1779,22,Italy,2008,0.6467948
1780,22,Italy,2009,0.9267466
1781,22,Italy,2010,1.2436415
1782,22,Italy,2011,1.3609407
1783,22,Italy,2012,1.8911381
1784,22,Italy,2013,2.184469
1785,22,Italy,2014,2.3332593
1786,22,Italy,2015,2.20272
1787,22,Italy,2016,2.5990722
1788,22,Italy,2017,2.561761
1789,22,Italy,2018,2.5286872
1790,22,Italy,2019,2.9266438
1791,22,Italy,2020,2.9827187
1792,22,Italy,2021,3.1099412
1793,22,Italy,2022,3.1562061
1794,111,Japan,1965,0.0
1795,111,Japan,1966,0.0
1796,111,Japan,1967,0.0
1797,111,Japan,1968,0.0
1798,111,Japan,1969,0.0
1799,111,Japan,1970,0.0
1800,111,Japan,1971,0.0
1801,111,Japan,1972,0.0
1802,111,Japan,1973,0.0
1803,111,Japan,1974,0.0
1804,111,Japan,1975,0.0
1805,111,Japan,1976,0.0
1806,111,Japan,1977,0.0
1807,111,Japan,1978,0.0
1808,111,Japan,1979,0.0
1809,111,Japan,1980,0.0
1810,111,Japan,1981,0.0
1811,111,Japan,1982,0.0
1812,111,Japan,1983,0.0
1813,111,Japan,1984,0.0
1814,111,Japan,1985,0.0
1815,111,Japan,1986,0.0
1816,111,Japan,1987,0.0
1817,111,Japan,1988,0.0
1818,111,Japan,1989,0.0
1819,111,Japan,1990,0.0
1820,111,Japan,1991,0.0
1821,111,Japan,1992,0.0
1822,111,Japan,1993,5.184432e-05
1823,111,Japan,1994,4.997422e-05
1824,111,Japan,1995,4.7544323e-05
1825,111,Japan,1996,9.3286035e-05
1826,111,Japan,1997,4.5762343e-05
1827,111,Japan,1998,0.00034406266
1828,111,Japan,1999,0.0017409595
1829,111,Japan,2000,0.0051632067
1830,111,Japan,2001,0.011972794
1831,111,Japan,2002,0.019466938
1832,111,Japan,2003,0.039105676
1833,111,Japan,2004,0.06648357
1834,111,Japan,2005,0.08732377
1835,111,Japan,2006,0.097219184
1836,111,Japan,2007,0.12533039
1837,111,Japan,2008,0.13626373
1838,111,Japan,2009,0.17271987
1839,111,Japan,2010,0.18444407
1840,111,Japan,2011,0.21983345
1841,111,Japan,2012,0.23344772
1842,111,Japan,2013,0.2538065
1843,111,Japan,2014,0.25282356
1844,111,Japan,2015,0.26554918
1845,111,Japan,2016,0.27344534
1846,111,Japan,2017,0.2930232
1847,111,Japan,2018,0.3239166
1848,111,Japan,2019,0.34603184
1849,111,Japan,2020,0.43115342
1850,111,Japan,2021,0.43314257
1851,111,Japan,2022,0.42993832
1852,113,Kazakhstan,1990,0.0
1853,113,Kazakhstan,1991,0.0
1854,113,Kazakhstan,1992,0.0
1855,113,Kazakhstan,1993,0.0
1856,113,Kazakhstan,1994,0.0
1857,113,Kazakhstan,1995,0.0
1858,113,Kazakhstan,1996,0.0
1859,113,Kazakhstan,1997,0.0
1860,113,Kazakhstan,1998,0.0
1861,113,Kazakhstan,1999,0.0
1862,113,Kazakhstan,2000,0.0
1863,113,Kazakhstan,2001,0.0
1864,113,Kazakhstan,2002,0.0
1865,113,Kazakhstan,2003,0.0
1866,113,Kazakhstan,2004,0.0
1867,113,Kazakhstan,2005,0.0
1868,113,Kazakhstan,2006,0.0
1869,113,Kazakhstan,2007,0.0
1870,113,Kazakhstan,2008,0.0
1871,113,Kazakhstan,2009,0.0
1872,113,Kazakhstan,2010,0.0
1873,113,Kazakhstan,2011,5.816055e-05
1874,113,Kazakhstan,2012,0.0009966654
1875,113,Kazakhstan,2013,0.0016833297
1876,113,Kazakhstan,2014,0.0046481104
1877,113,Kazakhstan,2015,0.0552364
1878,113,Kazakhstan,2016,0.10203506
1879,113,Kazakhstan,2017,0.11642037
1880,113,Kazakhstan,2018,0.12694094
1881,113,Kazakhstan,2019,0.22898638
1882,113,Kazakhstan,2020,0.35953727
1883,113,Kazakhstan,2021,0.56096727
1884,113,Kazakhstan,2022,0.7608468
1885,117,Latvia,1990,0.0
1886,117,Latvia,1991,0.0
1887,117,Latvia,1992,0.0
1888,117,Latvia,1993,0.0
1889,117,Latvia,1994,0.0
1890,117,Latvia,1995,0.0
1891,117,Latvia,1996,0.0071312804
1892,117,Latvia,1997,0.0141576445
1893,117,Latvia,1998,0.013008602
1894,117,Latvia,1999,0.015323443
1895,117,Latvia,2000,0.03916108
1896,117,Latvia,2001,0.021673385
1897,117,Latvia,2002,0.078267455
1898,117,Latvia,2003,0.3435585
1899,117,Latvia,2004,0.3099525
1900,117,Latvia,2005,0.28659946
1901,117,Latvia,2006,0.2938451
1902,117,Latvia,2007,0.32631487
1903,117,Latvia,2008,0.35245085
1904,117,Latvia,2009,0.3059058
1905,117,Latvia,2010,0.27381414
1906,117,Latvia,2011,0.44177243
1907,117,Latvia,2012,0.6442803
1908,117,Latvia,2013,0.7331581
1909,117,Latvia,2014,0.6714988
1910,117,Latvia,2015,0.9482834
1911,117,Latvia,2016,0.78207105
1912,117,Latvia,2017,0.81504416
1913,117,Latvia,2018,0.74115217
1914,117,Latvia,2019,0.90535897
1915,117,Latvia,2020,1.1368102
1916,117,Latvia,2021,0.87288517
1917,117,Latvia,2022,1.2797843
1918,119,Lithuania,1990,0.0
1919,119,Lithuania,1991,0.0
1920,119,Lithuania,1992,0.0
1921,119,Lithuania,1993,0.0
1922,119,Lithuania,1994,0.0
1923,119,Lithuania,1995,0.0
1924,119,Lithuania,1996,0.0
1925,119,Lithuania,1997,0.0
1926,119,Lithuania,1998,0.0
1927,119,Lithuania,1999,0.0
1928,119,Lithuania,2000,0.0
1929,119,Lithuania,2001,0.0
1930,119,Lithuania,2002,0.0
1931,119,Lithuania,2003,0.0
1932,119,Lithuania,2004,0.0033617292
1933,119,Lithuania,2005,0.0054922793
1934,119,Lithuania,2006,0.04349817
1935,119,Lithuania,2007,0.30580887
1936,119,Lithuania,2008,0.37927216
1937,119,Lithuania,2009,0.48916125
1938,119,Lithuania,2010,0.94549304
1939,119,Lithuania,2011,1.9129959
1940,119,Lithuania,2012,2.1587553
1941,119,Lithuania,2013,2.5906317
1942,119,Lithuania,2014,2.8307567
1943,119,Lithuania,2015,3.4135315
1944,119,Lithuania,2016,4.6674786
1945,119,Lithuania,2017,5.2871284
1946,119,Lithuania,2018,4.2788277
1947,119,Lithuania,2019,5.5772877
1948,119,Lithuania,2020,5.797344
1949,119,Lithuania,2021,5.0793366
1950,119,Lithuania,2022,6.19228
1951,23,Lower-middle-income countries,1965,0.0
1952,23,Lower-middle-income countries,1966,0.0
1953,23,Lower-middle-income countries,1967,0.0
1954,23,Lower-middle-income countries,1968,0.0
1955,23,Lower-middle-income countries,1969,0.0
1956,23,Lower-middle-income countries,1970,0.0
1957,23,Lower-middle-income countries,1971,0.0
1958,23,Lower-middle-income countries,1972,0.0
1959,23,Lower-middle-income countries,1973,0.0
1960,23,Lower-middle-income countries,1974,0.0
1961,23,Lower-middle-income countries,1975,0.0
1962,23,Lower-middle-income countries,1976,0.0
1963,23,Lower-middle-income countries,1977,0.0
1964,23,Lower-middle-income countries,1978,0.0
1965,23,Lower-middle-income countries,1979,0.0
1966,23,Lower-middle-income countries,1980,0.0
1967,23,Lower-middle-income countries,1981,0.0
1968,23,Lower-middle-income countries,1982,0.0
1969,23,Lower-middle-income countries,1983,0.0
1970,23,Lower-middle-income countries,1984,0.0
1971,23,Lower-middle-income countries,1985,0.0
1972,23,Lower-middle-income countries,1986,0.0
1973,23,Lower-middle-income countries,1987,0.0
1974,23,Lower-middle-income countries,1988,0.0
1975,23,Lower-middle-income countries,1989,0.0
1976,23,Lower-middle-income countries,1990,0.0010078525
1977,23,Lower-middle-income countries,1991,0.0037302903
1978,23,Lower-middle-income countries,1992,0.0029721824
1979,23,Lower-middle-income countries,1993,0.0032504085
1980,23,Lower-middle-income countries,1994,0.0065392293
1981,23,Lower-middle-income countries,1995,0.016226765
1982,23,Lower-middle-income countries,1996,0.027905224
1983,23,Lower-middle-income countries,1997,0.030503158
1984,23,Lower-middle-income countries,1998,0.03252945
1985,23,Lower-middle-income countries,1999,0.04327005
1986,23,Lower-middle-income countries,2000,0.049189124
1987,23,Lower-middle-income countries,2001,0.067855164
1988,23,Lower-middle-income countries,2002,0.06582698
1989,23,Lower-middle-income countries,2003,0.0782337
1990,23,Lower-middle-income countries,2004,0.13963711
1991,23,Lower-middle-income countries,2005,0.15124425
1992,23,Lower-middle-income countries,2006,0.21899658
1993,23,Lower-middle-income countries,2007,0.25486317
1994,23,Lower-middle-income countries,2008,0.30256665
1995,23,Lower-middle-income countries,2009,0.33267608
1996,23,Lower-middle-income countries,2010,0.3840442
1997,23,Lower-middle-income countries,2011,0.4425772
1998,23,Lower-middle-income countries,2012,0.48630264
1999,23,Lower-middle-income countries,2013,0.5333418
2000,23,Lower-middle-income countries,2014,0.5766307
2001,23,Lower-middle-income countries,2015,0.58713233
2002,23,Lower-middle-income countries,2016,0.72943884
2003,23,Lower-middle-income countries,2017,0.83764356
2004,23,Lower-middle-income countries,2018,0.9343425
2005,23,Lower-middle-income countries,2019,0.99043775
2006,23,Lower-middle-income countries,2020,1.0095699
2007,23,Lower-middle-income countries,2021,1.0890896
2008,23,Lower-middle-income countries,2022,1.1119798
2009,121,Luxembourg,1990,0.0
2010,121,Luxembourg,1991,0.0
2011,121,Luxembourg,1992,0.0
2012,121,Luxembourg,1993,0.0
2013,121,Luxembourg,1994,0.0
2014,121,Luxembourg,1995,0.0
2015,121,Luxembourg,1996,0.0
2016,121,Luxembourg,1997,0.025969962
2017,121,Luxembourg,1998,0.098603114
2018,121,Luxembourg,1999,0.15268607
2019,121,Luxembourg,2000,0.19665717
2020,121,Luxembourg,2001,0.17494068
2021,121,Luxembourg,2002,0.16394389
2022,121,Luxembourg,2003,0.16604832
2023,121,Luxembourg,2004,0.21926354
2024,121,Luxembourg,2005,0.28469583
2025,121,Luxembourg,2006,0.31959003
2026,121,Luxembourg,2007,0.36264142
2027,121,Luxembourg,2008,0.3421544
2028,121,Luxembourg,2009,0.37244776
2029,121,Luxembourg,2010,0.3050683
2030,121,Luxembourg,2011,0.36191705
2031,121,Luxembourg,2012,0.4429481
2032,121,Luxembourg,2013,0.49523228
2033,121,Luxembourg,2014,0.48875386
2034,121,Luxembourg,2015,0.6373354
2035,121,Luxembourg,2016,0.6398654
2036,121,Luxembourg,2017,1.4089361
2037,121,Luxembourg,2018,1.4506189
2038,121,Luxembourg,2019,1.5679458
2039,121,Luxembourg,2020,2.2771003
2040,121,Luxembourg,2021,1.9005368
2041,121,Luxembourg,2022,2.2332432
2042,191,Malaysia,1971,0.0
2043,191,Malaysia,1972,0.0
2044,191,Malaysia,1973,0.0
2045,191,Malaysia,1974,0.0
2046,191,Malaysia,1975,0.0
2047,191,Malaysia,1976,0.0
2048,191,Malaysia,1977,0.0
2049,191,Malaysia,1978,0.0
2050,191,Malaysia,1979,0.0
2051,191,Malaysia,1980,0.0
2052,191,Malaysia,1981,0.0
2053,191,Malaysia,1982,0.0
2054,191,Malaysia,1983,0.0
2055,191,Malaysia,1984,0.0
2056,191,Malaysia,1985,0.0
2057,191,Malaysia,1986,0.0
2058,191,Malaysia,1987,0.0
2059,191,Malaysia,1988,0.0
2060,191,Malaysia,1989,0.0
2061,191,Malaysia,1990,0.0
2062,191,Malaysia,1991,0.0
2063,191,Malaysia,1992,0.0
2064,191,Malaysia,1993,0.0
2065,191,Malaysia,1994,0.0
2066,191,Malaysia,1995,0.0
2067,191,Malaysia,1996,0.0
2068,191,Malaysia,1997,0.0
2069,191,Malaysia,1998,0.0
2070,191,Malaysia,1999,0.0
2071,191,Malaysia,2000,0.0
2072,191,Malaysia,2001,0.0
2073,191,Malaysia,2002,0.0
2074,191,Malaysia,2003,0.0
2075,191,Malaysia,2004,0.0
2076,191,Malaysia,2005,0.0
2077,191,Malaysia,2006,0.0
2078,191,Malaysia,2007,0.0
2079,191,Malaysia,2008,0.0
2080,191,Malaysia,2009,0.0
2081,191,Malaysia,2010,0.0
2082,191,Malaysia,2011,0.0
2083,191,Malaysia,2012,0.0
2084,191,Malaysia,2013,0.0
2085,191,Malaysia,2014,0.0
2086,191,Malaysia,2015,0.0
2087,191,Malaysia,2016,0.0
2088,191,Malaysia,2017,0.0
2089,191,Malaysia,2018,0.0
2090,191,Malaysia,2019,0.0
2091,191,Malaysia,2020,0.0
2092,191,Malaysia,2021,0.0
2093,191,Malaysia,2022,0.0
2094,24,Mexico,1971,0.0
2095,24,Mexico,1972,0.0
2096,24,Mexico,1973,0.0
2097,24,Mexico,1974,0.0
2098,24,Mexico,1975,0.0
2099,24,Mexico,1976,0.0
2100,24,Mexico,1977,0.0
2101,24,Mexico,1978,0.0
2102,24,Mexico,1979,0.0
2103,24,Mexico,1980,0.0
2104,24,Mexico,1981,0.0
2105,24,Mexico,1982,0.0
2106,24,Mexico,1983,0.0
2107,24,Mexico,1984,0.0
2108,24,Mexico,1985,0.0
2109,24,Mexico,1986,0.0
2110,24,Mexico,1987,0.0
2111,24,Mexico,1988,0.0
2112,24,Mexico,1989,0.0
2113,24,Mexico,1990,0.00022417282
2114,24,Mexico,1991,0.00021779802
2115,24,Mexico,1992,0.00021363921
2116,24,Mexico,1993,0.00021344236
2117,24,Mexico,1994,0.0010094565
2118,24,Mexico,1995,0.0014380865
2119,24,Mexico,1996,0.0012013061
2120,24,Mexico,1997,0.0023457333
2121,24,Mexico,1998,0.0028176547
2122,24,Mexico,1999,0.0031475793
2123,24,Mexico,2000,0.0033179938
2124,24,Mexico,2001,0.0031483974
2125,24,Mexico,2002,0.0035635738
2126,24,Mexico,2003,0.0031650702
2127,24,Mexico,2004,0.0031269789
2128,24,Mexico,2005,0.0026938177
2129,24,Mexico,2006,0.0062485267
2130,24,Mexico,2007,0.033902057
2131,24,Mexico,2008,0.033274066
2132,24,Mexico,2009,0.07866141
2133,24,Mexico,2010,0.16195537
2134,24,Mexico,2011,0.20482829
2135,24,Mexico,2012,0.4515079
2136,24,Mexico,2013,0.5088465
2137,24,Mexico,2014,0.7815548
2138,24,Mexico,2015,1.0690207
2139,24,Mexico,2016,1.2332226
2140,24,Mexico,2017,1.2310325
2141,24,Mexico,2018,1.4521089
2142,24,Mexico,2019,1.9688709
2143,24,Mexico,2020,2.5068185
2144,24,Mexico,2021,2.4848807
2145,24,Mexico,2022,2.1854253
2146,192,Middle Africa (EI),1980,0.0
2147,192,Middle Africa (EI),1981,0.0
2148,192,Middle Africa (EI),1982,0.0
2149,192,Middle Africa (EI),1983,0.0
2150,192,Middle Africa (EI),1984,0.0
2151,192,Middle Africa (EI),1985,0.0
2152,192,Middle Africa (EI),1986,0.0
2153,192,Middle Africa (EI),1987,0.0
2154,192,Middle Africa (EI),1988,0.0
2155,192,Middle Africa (EI),1989,0.0
2156,192,Middle Africa (EI),1990,0.0
2157,192,Middle Africa (EI),1991,0.0
2158,192,Middle Africa (EI),1992,0.0
2159,192,Middle Africa (EI),1993,0.0
2160,192,Middle Africa (EI),1994,0.0
2161,192,Middle Africa (EI),1995,0.0
2162,192,Middle Africa (EI),1996,0.0
2163,192,Middle Africa (EI),1997,0.0
2164,192,Middle Africa (EI),1998,0.0
2165,192,Middle Africa (EI),1999,0.0
2166,192,Middle Africa (EI),2000,0.0
2167,192,Middle Africa (EI),2001,0.0
2168,192,Middle Africa (EI),2002,0.0
2169,192,Middle Africa (EI),2003,0.0
2170,192,Middle Africa (EI),2004,0.0
2171,192,Middle Africa (EI),2005,0.0
2172,192,Middle Africa (EI),2006,0.0
2173,192,Middle Africa (EI),2007,0.0
2174,192,Middle Africa (EI),2008,0.0
2175,192,Middle Africa (EI),2009,0.0
2176,192,Middle Africa (EI),2010,0.0
2177,192,Middle Africa (EI),2011,0.0
2178,192,Middle Africa (EI),2012,0.0
2179,192,Middle Africa (EI),2013,0.0
2180,192,Middle Africa (EI),2014,0.0
2181,192,Middle Africa (EI),2015,0.0
2182,192,Middle Africa (EI),2016,0.009218234
2183,192,Middle Africa (EI),2017,0.009361747
2184,192,Middle Africa (EI),2018,0.008938384
2185,192,Middle Africa (EI),2019,0.008718346
2186,192,Middle Africa (EI),2020,0.0089888945
2187,192,Middle Africa (EI),2021,0.008546162
2188,192,Middle Africa (EI),2022,0.008935585
2189,25,Middle East (EI),1971,0.0
2190,25,Middle East (EI),1972,0.0
2191,25,Middle East (EI),1973,0.0
2192,25,Middle East (EI),1974,0.0
2193,25,Middle East (EI),1975,0.0
2194,25,Middle East (EI),1976,0.0
2195,25,Middle East (EI),1977,0.0
2196,25,Middle East (EI),1978,0.0
2197,25,Middle East (EI),1979,0.0
2198,25,Middle East (EI),1980,0.0
2199,25,Middle East (EI),1981,0.0
2200,25,Middle East (EI),1982,0.0
2201,25,Middle East (EI),1983,0.0
2202,25,Middle East (EI),1984,0.0
2203,25,Middle East (EI),1985,0.0
2204,25,Middle East (EI),1986,0.0
2205,25,Middle East (EI),1987,0.0
2206,25,Middle East (EI),1988,0.0
2207,25,Middle East (EI),1989,0.0
2208,25,Middle East (EI),1990,9.8895296e-05
2209,25,Middle East (EI),1991,9.554402e-05
2210,25,Middle East (EI),1992,8.707757e-05
2211,25,Middle East (EI),1993,8.471682e-05
2212,25,Middle East (EI),1994,7.624689e-05
2213,25,Middle East (EI),1995,7.395773e-05
2214,25,Middle East (EI),1996,7.1720286e-05
2215,25,Middle East (EI),1997,0.00020474863
2216,25,Middle East (EI),1998,0.00019937918
2217,25,Middle East (EI),1999,0.0024795681
2218,25,Middle East (EI),2000,0.0024496657
2219,25,Middle East (EI),2001,0.0027342134
2220,25,Middle East (EI),2002,0.0024388758
2221,25,Middle East (EI),2003,0.0022384475
2222,25,Middle East (EI),2004,0.0029621727
2223,25,Middle East (EI),2005,0.0038822046
2224,25,Middle East (EI),2006,0.0059429277
2225,25,Middle East (EI),2007,0.0062889433
2226,25,Middle East (EI),2008,0.007863577
2227,25,Middle East (EI),2009,0.008799865
2228,25,Middle East (EI),2010,0.006208643
2229,25,Middle East (EI),2011,0.007296278
2230,25,Middle East (EI),2012,0.009180724
2231,25,Middle East (EI),2013,0.007078516
2232,25,Middle East (EI),2014,0.0073408764
2233,25,Middle East (EI),2015,0.0077792066
2234,25,Middle East (EI),2016,0.015634468
2235,25,Middle East (EI),2017,0.0212988
2236,25,Middle East (EI),2018,0.03900228
2237,25,Middle East (EI),2019,0.042421788
2238,25,Middle East (EI),2020,0.06990331
2239,25,Middle East (EI),2021,0.07261652
2240,25,Middle East (EI),2022,0.07169514
2241,134,Morocco,1965,0.0
2242,134,Morocco,1966,0.0
2243,134,Morocco,1967,0.0
2244,134,Morocco,1968,0.0
2245,134,Morocco,1969,0.0
2246,134,Morocco,1970,0.0
2247,134,Morocco,1971,0.0
2248,134,Morocco,1972,0.0
2249,134,Morocco,1973,0.0
2250,134,Morocco,1974,0.0
2251,134,Morocco,1975,0.0
2252,134,Morocco,1976,0.0
2253,134,Morocco,1977,0.0
