,code,entity,year,solar_(%_equivalent_primary_energy)
1534,21,Indonesia,1980,0.0
1535,21,Indonesia,1981,0.0
1536,21,Indonesia,1982,0.0
1537,21,Indonesia,1983,0.0
1538,21,Indonesia,1984,0.0
1539,21,Indonesia,1985,0.0
1540,21,Indonesia,1986,0.0
1541,21,Indonesia,1987,0.0
1542,21,Indonesia,1988,0.0
1543,21,Indonesia,1989,0.0
1544,21,Indonesia,1990,0.0
1545,21,Indonesia,1991,0.0
1546,21,Indonesia,1992,0.0
1547,21,Indonesia,1993,0.0
1548,21,Indonesia,1994,0.0
1549,21,Indonesia,1995,0.0
1550,21,Indonesia,1996,0.0
1551,21,Indonesia,1997,0.0
1552,21,Indonesia,1998,0.0
1553,21,Indonesia,1999,0.0
1554,21,Indonesia,2000,0.0
1555,21,Indonesia,2001,0.0
1556,21,Indonesia,2002,0.0
1557,21,Indonesia,2003,0.0
1558,21,Indonesia,2004,0.0
1559,21,Indonesia,2005,0.0
1560,21,Indonesia,2006,0.0
1561,21,Indonesia,2007,0.0
1562,21,Indonesia,2008,1.7978267e-05
1563,21,Indonesia,2009,1.7393462e-05
1564,21,Indonesia,2010,8.3051425e-05
1565,21,Indonesia,2011,0.00011570044
1566,21,Indonesia,2012,0.0004354571
1567,21,Indonesia,2013,0.00081913086
1568,21,Indonesia,2014,0.0009951072
1569,21,Indonesia,2015,0.00075520144
1570,21,Indonesia,2016,0.0029896295
1571,21,Indonesia,2017,0.0039560096
1572,21,Indonesia,2018,0.011140918
1573,21,Indonesia,2019,0.013647303
1574,21,Indonesia,2020,0.021254022
1575,21,Indonesia,2021,0.023389233
1576,21,Indonesia,2022,0.028783083
1577,107,Iran,1990,0.0
1578,107,Iran,1991,0.0
1579,107,Iran,1992,0.0
1580,107,Iran,1993,0.0
1581,107,Iran,1994,0.0
1582,107,Iran,1995,0.0
1583,107,Iran,1996,0.0
1584,107,Iran,1997,0.0
1585,107,Iran,1998,0.0
1586,107,Iran,1999,0.0
1587,107,Iran,2000,0.0
1588,107,Iran,2001,0.0
1589,107,Iran,2002,0.0
1590,107,Iran,2003,0.0
1591,107,Iran,2004,0.0
1592,107,Iran,2005,0.0
1593,107,Iran,2006,1.34200645e-05
1594,107,Iran,2007,1.2544906e-05
1595,107,Iran,2008,2.4189509e-05
1596,107,Iran,2009,3.521277e-05
1597,107,Iran,2010,8.023247e-05
1598,107,Iran,2011,7.6341086e-05
1599,107,Iran,2012,7.503274e-05
1600,107,Iran,2013,7.2048766e-05
1601,107,Iran,2014,6.8792004e-05
1602,107,Iran,2015,0.00014712955
1603,107,Iran,2016,0.00046495828
1604,107,Iran,2017,0.0076471865
1605,107,Iran,2018,0.019008093
1606,107,Iran,2019,0.04130198
1607,107,Iran,2020,0.04538526
1608,107,Iran,2021,0.048085254
1609,107,Iran,2022,0.05642295
1610,190,Iraq,2017,0.025507249
1611,190,Iraq,2018,0.16475566
1612,190,Iraq,2019,0.1547636
1613,108,Ireland,1990,0.0
1614,108,Ireland,1991,0.0
1615,108,Ireland,1992,0.0
1616,108,Ireland,1993,0.0
1617,108,Ireland,1994,0.0
1618,108,Ireland,1995,0.0
1619,108,Ireland,1996,0.0
1620,108,Ireland,1997,0.0
1621,108,Ireland,1998,0.0
1622,108,Ireland,1999,0.0
1623,108,Ireland,2000,0.0
1624,108,Ireland,2001,0.0
1625,108,Ireland,2002,0.0
1626,108,Ireland,2003,0.0
1627,108,Ireland,2004,0.0
1628,108,Ireland,2005,0.0
1629,108,Ireland,2006,0.0
1630,108,Ireland,2007,0.0
1631,108,Ireland,2008,0.0
1632,108,Ireland,2009,0.0006708335
1633,108,Ireland,2010,0.0007411492
1634,108,Ireland,2011,0.0008783033
1635,108,Ireland,2012,0.0010575681
1636,108,Ireland,2013,0.0011553705
1637,108,Ireland,2014,0.0015577889
1638,108,Ireland,2015,0.0025032798
1639,108,Ireland,2016,0.008996101
1640,108,Ireland,2017,0.017183889
1641,108,Ireland,2018,0.031179557
1642,108,Ireland,2019,0.055579424
1643,108,Ireland,2020,0.09207992
1644,108,Ireland,2021,0.13556138
1645,108,Ireland,2022,0.18631053
1646,109,Israel,1990,0.0
1647,109,Israel,1991,0.0
1648,109,Israel,1992,0.0
1649,109,Israel,1993,0.0
1650,109,Israel,1994,0.0
1651,109,Israel,1995,0.0
1652,109,Israel,1996,0.0
1653,109,Israel,1997,0.0
1654,109,Israel,1998,0.0
1655,109,Israel,1999,0.0
1656,109,Israel,2000,0.0
1657,109,Israel,2001,0.0
1658,109,Israel,2002,0.0
1659,109,Israel,2003,0.0
1660,109,Israel,2004,0.0
1661,109,Israel,2005,0.0
1662,109,Israel,2006,0.0
1663,109,Israel,2007,0.0
1664,109,Israel,2008,0.0
1665,109,Israel,2009,0.026252598
1666,109,Israel,2010,0.073176764
1667,109,Israel,2011,0.19582315
1668,109,Israel,2012,0.35759333
1669,109,Israel,2013,0.49355227
1670,109,Israel,2014,0.8713573
1671,109,Israel,2015,1.1880438
1672,109,Israel,2016,1.5565406
1673,109,Israel,2017,1.5236288
1674,109,Israel,2018,1.658046
1675,109,Israel,2019,2.7183397
1676,109,Israel,2020,3.8303137
1677,109,Israel,2021,4.827317
1678,109,Israel,2022,6.0821066
1679,22,Italy,1965,0.0
1680,22,Italy,1966,0.0
1681,22,Italy,1967,0.0
1682,22,Italy,1968,0.0
1683,22,Italy,1969,0.0
1684,22,Italy,1970,0.0
1685,22,Italy,1971,0.0
1686,22,Italy,1972,0.0
1687,22,Italy,1973,0.0
1688,22,Italy,1974,0.0
1689,22,Italy,1975,0.0
1690,22,Italy,1976,0.0
1691,22,Italy,1977,0.0
1692,22,Italy,1978,0.0
1693,22,Italy,1979,0.0
1694,22,Italy,1980,0.0
1695,22,Italy,1981,0.0
1696,22,Italy,1982,0.0
1697,22,Italy,1983,0.0
1698,22,Italy,1984,0.0
1699,22,Italy,1985,0.0
1700,22,Italy,1986,0.0
1701,22,Italy,1987,0.0
1702,22,Italy,1988,0.0
1703,22,Italy,1989,0.00032733727
1704,22,Italy,1990,0.0006376642
1705,22,Italy,1991,0.0007728134
1706,22,Italy,1992,0.0013967608
1707,22,Italy,1993,0.0017440218
1708,22,Italy,1994,0.0017479748
1709,22,Italy,1995,0.001985173
1710,22,Italy,1996,0.002138538
1711,22,Italy,1997,0.002252327
1712,22,Italy,1998,0.0023484752
1713,22,Italy,1999,0.0024268273
1714,22,Italy,2000,0.0025354268
1715,22,Italy,2001,0.0026611239
1716,22,Italy,2002,0.0029421602
1717,22,Italy,2003,0.0032376759
1718,22,Italy,2004,0.0038028224
1719,22,Italy,2005,0.0040343525
1720,22,Italy,2006,0.00454731
1721,22,Italy,2007,0.0051332326
1722,22,Italy,2008,0.025680184
1723,22,Italy,2009,0.095889874
1724,22,Italy,2010,0.25970125
1725,22,Italy,2011,1.4906361
1726,22,Italy,2012,2.6605365
1727,22,Italy,2013,3.1657133
1728,22,Italy,2014,3.429015
1729,22,Italy,2015,3.4044452
1730,22,Italy,2016,3.2478743
1731,22,Italy,2017,3.5199072
1732,22,Italy,2018,3.2334094
1733,22,Italy,2019,3.4317877
1734,22,Italy,2020,3.965199
1735,22,Italy,2021,3.7209682
1736,22,Italy,2022,4.203732
1737,111,Japan,1965,0.0
1738,111,Japan,1966,0.0
1739,111,Japan,1967,0.0
1740,111,Japan,1968,0.0
1741,111,Japan,1969,0.0
1742,111,Japan,1970,0.0
1743,111,Japan,1971,0.0
1744,111,Japan,1972,0.0
1745,111,Japan,1973,0.0
1746,111,Japan,1974,0.0
1747,111,Japan,1975,0.0
1748,111,Japan,1976,0.0
1749,111,Japan,1977,0.0
1750,111,Japan,1978,0.0
1751,111,Japan,1979,0.0
1752,111,Japan,1980,0.0
1753,111,Japan,1981,0.0
1754,111,Japan,1982,0.0
1755,111,Japan,1983,0.0
1756,111,Japan,1984,0.0
1757,111,Japan,1985,0.0
1758,111,Japan,1986,0.0
1759,111,Japan,1987,0.0
1760,111,Japan,1988,0.0
1761,111,Japan,1989,0.0
1762,111,Japan,1990,5.6662167e-05
1763,111,Japan,1991,5.541352e-05
1764,111,Japan,1992,0.0005758287
1765,111,Japan,1993,0.0012156066
1766,111,Japan,1994,0.0015102684
1767,111,Japan,1995,0.0019570664
1768,111,Japan,1996,0.0026490777
1769,111,Japan,1997,0.0045925817
1770,111,Japan,1998,0.0069704037
1771,111,Japan,1999,0.010438242
1772,111,Japan,2000,0.016297806
1773,111,Japan,2001,0.023743154
1774,111,Japan,2002,0.032741223
1775,111,Japan,2003,0.044837806
1776,111,Japan,2004,0.05870972
1777,111,Japan,2005,0.07452643
1778,111,Japan,2006,0.09087285
1779,111,Japan,2007,0.10577461
1780,111,Japan,2008,0.12002179
1781,111,Japan,2009,0.15347949
1782,111,Japan,2010,0.18705869
1783,111,Japan,2011,0.26815343
1784,111,Japan,2012,0.3640368
1785,111,Japan,2013,0.6382671
1786,111,Japan,2014,1.1873883
1787,111,Japan,2015,1.7561657
1788,111,Japan,2016,2.2182593
1789,111,Japan,2017,2.72758
1790,111,Japan,2018,3.1218371
1791,111,Japan,2019,3.4736297
1792,111,Japan,2020,4.142932
1793,111,Japan,2021,4.8514614
1794,111,Japan,2022,5.386496
1795,113,Kazakhstan,1990,0.0
1796,113,Kazakhstan,1991,0.0
1797,113,Kazakhstan,1992,0.0
1798,113,Kazakhstan,1993,0.0
1799,113,Kazakhstan,1994,0.0
1800,113,Kazakhstan,1995,0.0
1801,113,Kazakhstan,1996,0.0
1802,113,Kazakhstan,1997,0.0
1803,113,Kazakhstan,1998,0.0
1804,113,Kazakhstan,1999,0.0
1805,113,Kazakhstan,2000,0.0
1806,113,Kazakhstan,2001,0.0
1807,113,Kazakhstan,2002,0.0
1808,113,Kazakhstan,2003,0.0
1809,113,Kazakhstan,2004,0.0
1810,113,Kazakhstan,2005,0.0
1811,113,Kazakhstan,2006,0.0
1812,113,Kazakhstan,2007,0.0
1813,113,Kazakhstan,2008,0.0
1814,113,Kazakhstan,2009,0.0
1815,113,Kazakhstan,2010,0.0
1816,113,Kazakhstan,2011,0.0
1817,113,Kazakhstan,2012,7.853646e-06
1818,113,Kazakhstan,2013,0.00029139177
1819,113,Kazakhstan,2014,0.0004341463
1820,113,Kazakhstan,2015,0.01936134
1821,113,Kazakhstan,2016,0.032802828
1822,113,Kazakhstan,2017,0.031745095
1823,113,Kazakhstan,2018,0.046538882
1824,113,Kazakhstan,2019,0.1266865
1825,113,Kazakhstan,2020,0.43251985
1826,113,Kazakhstan,2021,0.5231998
1827,113,Kazakhstan,2022,0.50967705
1828,117,Latvia,1990,0.0
1829,117,Latvia,1991,0.0
1830,117,Latvia,1992,0.0
1831,117,Latvia,1993,0.0
1832,117,Latvia,1994,0.0
1833,117,Latvia,1995,0.0
1834,117,Latvia,1996,0.0
1835,117,Latvia,1997,0.0
1836,117,Latvia,1998,0.0
1837,117,Latvia,1999,0.0
1838,117,Latvia,2000,0.0
1839,117,Latvia,2001,0.0
1840,117,Latvia,2002,0.0
1841,117,Latvia,2003,0.0
1842,117,Latvia,2004,0.0
1843,117,Latvia,2005,0.0
1844,117,Latvia,2006,0.0
1845,117,Latvia,2007,0.0
1846,117,Latvia,2008,0.0
1847,117,Latvia,2009,0.0
1848,117,Latvia,2010,0.0
1849,117,Latvia,2011,0.0012444288
1850,117,Latvia,2012,0.0011931101
1851,117,Latvia,2013,0.001232198
1852,117,Latvia,2014,0.0013297002
1853,117,Latvia,2015,0.0012901814
1854,117,Latvia,2016,0.0022980836
1855,117,Latvia,2017,0.0023907938
1856,117,Latvia,2018,0.007731068
1857,117,Latvia,2019,0.018442418
1858,117,Latvia,2020,0.031158395
1859,117,Latvia,2021,0.041948322
1860,117,Latvia,2022,0.044670377
1861,119,Lithuania,1990,0.0
1862,119,Lithuania,1991,0.0
1863,119,Lithuania,1992,0.0
1864,119,Lithuania,1993,0.0
1865,119,Lithuania,1994,0.0
1866,119,Lithuania,1995,0.0
1867,119,Lithuania,1996,0.0
1868,119,Lithuania,1997,0.0
1869,119,Lithuania,1998,0.0
1870,119,Lithuania,1999,0.0
1871,119,Lithuania,2000,0.0
1872,119,Lithuania,2001,0.0
1873,119,Lithuania,2002,0.0
1874,119,Lithuania,2003,0.0
1875,119,Lithuania,2004,0.0
1876,119,Lithuania,2005,0.0
1877,119,Lithuania,2006,0.0
1878,119,Lithuania,2007,0.0
1879,119,Lithuania,2008,0.0
1880,119,Lithuania,2009,0.0
1881,119,Lithuania,2010,0.0
1882,119,Lithuania,2011,0.00040273616
1883,119,Lithuania,2012,0.009192985
1884,119,Lithuania,2013,0.1925671
1885,119,Lithuania,2014,0.3233379
1886,119,Lithuania,2015,0.30878937
1887,119,Lithuania,2016,0.27325243
1888,119,Lithuania,2017,0.2636199
1889,119,Lithuania,2018,0.3236214
1890,119,Lithuania,2019,0.33886266
1891,119,Lithuania,2020,0.48121288
1892,119,Lithuania,2021,0.71171147
1893,119,Lithuania,2022,0.845102
1894,23,Lower-middle-income countries,1965,0.0
1895,23,Lower-middle-income countries,1966,0.0
1896,23,Lower-middle-income countries,1967,0.0
1897,23,Lower-middle-income countries,1968,0.0
1898,23,Lower-middle-income countries,1969,0.0
1899,23,Lower-middle-income countries,1970,0.0
1900,23,Lower-middle-income countries,1971,0.0
1901,23,Lower-middle-income countries,1972,0.0
1902,23,Lower-middle-income countries,1973,0.0
1903,23,Lower-middle-income countries,1974,0.0
1904,23,Lower-middle-income countries,1975,0.0
1905,23,Lower-middle-income countries,1976,0.0
1906,23,Lower-middle-income countries,1977,0.0
1907,23,Lower-middle-income countries,1978,0.0
1908,23,Lower-middle-income countries,1979,0.0
1909,23,Lower-middle-income countries,1980,0.0
1910,23,Lower-middle-income countries,1981,0.0
1911,23,Lower-middle-income countries,1982,0.0
1912,23,Lower-middle-income countries,1983,0.0
1913,23,Lower-middle-income countries,1984,0.0
1914,23,Lower-middle-income countries,1985,0.0
1915,23,Lower-middle-income countries,1986,0.0
1916,23,Lower-middle-income countries,1987,0.0
1917,23,Lower-middle-income countries,1988,0.0
1918,23,Lower-middle-income countries,1989,0.0
1919,23,Lower-middle-income countries,1990,0.0
1920,23,Lower-middle-income countries,1991,0.0
1921,23,Lower-middle-income countries,1992,0.0
1922,23,Lower-middle-income countries,1993,0.0
1923,23,Lower-middle-income countries,1994,0.0
1924,23,Lower-middle-income countries,1995,3.301446e-05
1925,23,Lower-middle-income countries,1996,0.0001925391
1926,23,Lower-middle-income countries,1997,0.0001871129
1927,23,Lower-middle-income countries,1998,0.0001822071
1928,23,Lower-middle-income countries,1999,0.0001748867
1929,23,Lower-middle-income countries,2000,0.00021377191
1930,23,Lower-middle-income countries,2001,0.00034732415
1931,23,Lower-middle-income countries,2002,0.00040916388
1932,23,Lower-middle-income countries,2003,0.00050993764
1933,23,Lower-middle-income countries,2004,0.00057435426
1934,23,Lower-middle-income countries,2005,0.0006375079
1935,23,Lower-middle-income countries,2006,0.00043540582
1936,23,Lower-middle-income countries,2007,0.0015224009
1937,23,Lower-middle-income countries,2008,0.0016987764
1938,23,Lower-middle-income countries,2009,0.0021402785
1939,23,Lower-middle-income countries,2010,0.0038688038
1940,23,Lower-middle-income countries,2011,0.02028452
1941,23,Lower-middle-income countries,2012,0.05031494
1942,23,Lower-middle-income countries,2013,0.0680207
1943,23,Lower-middle-income countries,2014,0.08977046
1944,23,Lower-middle-income countries,2015,0.11559563
1945,23,Lower-middle-income countries,2016,0.20606336
1946,23,Lower-middle-income countries,2017,0.3509111
1947,23,Lower-middle-income countries,2018,0.53649926
1948,23,Lower-middle-income countries,2019,0.74787325
1949,23,Lower-middle-income countries,2020,1.0737377
1950,23,Lower-middle-income countries,2021,1.3357635
1951,23,Lower-middle-income countries,2022,1.5833186
1952,121,Luxembourg,1990,0.0
1953,121,Luxembourg,1991,0.0
1954,121,Luxembourg,1992,0.0
1955,121,Luxembourg,1993,0.0
1956,121,Luxembourg,1994,0.0
1957,121,Luxembourg,1995,0.0
1958,121,Luxembourg,1996,0.0
1959,121,Luxembourg,1997,0.0
1960,121,Luxembourg,1998,0.0
1961,121,Luxembourg,1999,0.0
1962,121,Luxembourg,2000,0.00031791962
1963,121,Luxembourg,2001,0.00033897554
1964,121,Luxembourg,2002,0.0003951414
1965,121,Luxembourg,2003,0.008877312
1966,121,Luxembourg,2004,0.051194325
1967,121,Luxembourg,2005,0.09642968
1968,121,Luxembourg,2006,0.116369724
1969,121,Luxembourg,2007,0.1179037
1970,121,Luxembourg,2008,0.113117926
1971,121,Luxembourg,2009,0.11921233
1972,121,Luxembourg,2010,0.117125005
1973,121,Luxembourg,2011,0.14546756
1974,121,Luxembourg,2012,0.21886677
1975,121,Luxembourg,2013,0.43982607
1976,121,Luxembourg,2014,0.5797117
1977,121,Luxembourg,2015,0.649056
1978,121,Luxembourg,2016,0.6323117
1979,121,Luxembourg,2017,0.6507774
1980,121,Luxembourg,2018,0.6765184
1981,121,Luxembourg,2019,0.72680086
1982,121,Luxembourg,2020,1.0457729
1983,121,Luxembourg,2021,1.0895318
1984,121,Luxembourg,2022,1.4450552
1985,191,Malaysia,1970,0.0
1986,191,Malaysia,1971,0.0
1987,191,Malaysia,1972,0.0
1988,191,Malaysia,1973,0.0
1989,191,Malaysia,1974,0.0
1990,191,Malaysia,1975,0.0
1991,191,Malaysia,1976,0.0
1992,191,Malaysia,1977,0.0
1993,191,Malaysia,1978,0.0
1994,191,Malaysia,1979,0.0
1995,191,Malaysia,1980,0.0
1996,191,Malaysia,1981,0.0
1997,191,Malaysia,1982,0.0
1998,191,Malaysia,1983,0.0
1999,191,Malaysia,1984,0.0
2000,191,Malaysia,1985,0.0
2001,191,Malaysia,1986,0.0
2002,191,Malaysia,1987,0.0
2003,191,Malaysia,1988,0.0
2004,191,Malaysia,1989,0.0
2005,191,Malaysia,1990,0.0
2006,191,Malaysia,1991,0.0
2007,191,Malaysia,1992,0.0
2008,191,Malaysia,1993,0.0
2009,191,Malaysia,1994,0.0
2010,191,Malaysia,1995,0.0
2011,191,Malaysia,1996,0.0
2012,191,Malaysia,1997,0.0
2013,191,Malaysia,1998,0.0
2014,191,Malaysia,1999,0.0
2015,191,Malaysia,2000,0.0
2016,191,Malaysia,2001,0.0
2017,191,Malaysia,2002,0.0
2018,191,Malaysia,2003,0.0
2019,191,Malaysia,2004,0.0
2020,191,Malaysia,2005,0.0
2021,191,Malaysia,2006,0.0
2022,191,Malaysia,2007,0.0
2023,191,Malaysia,2008,0.0
2024,191,Malaysia,2009,0.0
2025,191,Malaysia,2010,0.0
2026,191,Malaysia,2011,0.0
2027,191,Malaysia,2012,0.0018483641
2028,191,Malaysia,2013,0.035361234
2029,191,Malaysia,2014,0.056027383
2030,191,Malaysia,2015,0.065954015
2031,191,Malaysia,2016,0.070762575
2032,191,Malaysia,2017,0.07390522
2033,191,Malaysia,2018,0.13823998
2034,191,Malaysia,2019,0.29832754
2035,191,Malaysia,2020,0.4308699
2036,191,Malaysia,2021,0.5172967
2037,191,Malaysia,2022,0.52801687
2038,24,Mexico,1971,0.0
2039,24,Mexico,1972,0.0
2040,24,Mexico,1973,0.0
2041,24,Mexico,1974,0.0
2042,24,Mexico,1975,0.0
2043,24,Mexico,1976,0.0
2044,24,Mexico,1977,0.0
2045,24,Mexico,1978,0.0
2046,24,Mexico,1979,0.0
2047,24,Mexico,1980,0.0
2048,24,Mexico,1981,0.0
2049,24,Mexico,1982,0.0
2050,24,Mexico,1983,0.0
2051,24,Mexico,1984,0.0
2052,24,Mexico,1985,0.0
2053,24,Mexico,1986,0.0
2054,24,Mexico,1987,0.0
2055,24,Mexico,1988,0.0
2056,24,Mexico,1989,0.0
2057,24,Mexico,1990,0.00022417282
2058,24,Mexico,1991,0.00043559397
2059,24,Mexico,1992,0.0006409156
2060,24,Mexico,1993,0.0008537654
2061,24,Mexico,1994,0.0010094565
2062,24,Mexico,1995,0.0010272049
2063,24,Mexico,1996,0.0012013061
2064,24,Mexico,1997,0.0011728667
2065,24,Mexico,1998,0.0013149085
2066,24,Mexico,1999,0.0012960598
2067,24,Mexico,2000,0.0012224187
2068,24,Mexico,2001,0.0013992854
2069,24,Mexico,2002,0.0013575505
2070,24,Mexico,2003,0.0013326649
2071,24,Mexico,2004,0.0014071397
2072,24,Mexico,2005,0.001276022
2073,24,Mexico,2006,0.0013885659
2074,24,Mexico,2007,0.0012303164
2075,24,Mexico,2008,0.0024792452
2076,24,Mexico,2009,0.0035614176
2077,24,Mexico,2010,0.0040517943
2078,24,Mexico,2011,0.005094851
2079,24,Mexico,2012,0.008446702
2080,24,Mexico,2013,0.012889745
2081,24,Mexico,2014,0.026878042
2082,24,Mexico,2015,0.024717093
2083,24,Mexico,2016,0.029977819
2084,24,Mexico,2017,0.13753839
2085,24,Mexico,2018,0.37504292
2086,24,Mexico,2019,1.1728681
2087,24,Mexico,2020,2.0147817
2088,24,Mexico,2021,2.3811269
2089,24,Mexico,2022,2.073182
2090,192,Middle Africa (EI),1980,0.0
2091,192,Middle Africa (EI),1981,0.0
2092,192,Middle Africa (EI),1982,0.0
2093,192,Middle Africa (EI),1983,0.0
2094,192,Middle Africa (EI),1984,0.0
2095,192,Middle Africa (EI),1985,0.0
2096,192,Middle Africa (EI),1986,0.0
2097,192,Middle Africa (EI),1987,0.0
2098,192,Middle Africa (EI),1988,0.0
2099,192,Middle Africa (EI),1989,0.0
2100,192,Middle Africa (EI),1990,0.0
2101,192,Middle Africa (EI),1991,0.0
2102,192,Middle Africa (EI),1992,0.0
2103,192,Middle Africa (EI),1993,0.0
2104,192,Middle Africa (EI),1994,0.0
2105,192,Middle Africa (EI),1995,0.0
2106,192,Middle Africa (EI),1996,0.0
2107,192,Middle Africa (EI),1997,0.0
2108,192,Middle Africa (EI),1998,0.0
2109,192,Middle Africa (EI),1999,0.0
2110,192,Middle Africa (EI),2000,0.0
2111,192,Middle Africa (EI),2001,0.00014668115
2112,192,Middle Africa (EI),2002,0.0011654501
2113,192,Middle Africa (EI),2003,0.0015650083
2114,192,Middle Africa (EI),2004,0.0018313675
2115,192,Middle Africa (EI),2005,0.0028084125
2116,192,Middle Africa (EI),2006,0.0032440242
2117,192,Middle Africa (EI),2007,0.008571301
2118,192,Middle Africa (EI),2008,0.013482721
2119,192,Middle Africa (EI),2009,0.016712707
2120,192,Middle Africa (EI),2010,0.019733772
2121,192,Middle Africa (EI),2011,0.023009673
2122,192,Middle Africa (EI),2012,0.025364736
2123,192,Middle Africa (EI),2013,0.026207123
2124,192,Middle Africa (EI),2014,0.02989461
2125,192,Middle Africa (EI),2015,0.034246583
2126,192,Middle Africa (EI),2016,0.039996732
2127,192,Middle Africa (EI),2017,0.047696576
2128,192,Middle Africa (EI),2018,0.07019643
2129,192,Middle Africa (EI),2019,0.06846841
2130,192,Middle Africa (EI),2020,0.07090729
2131,192,Middle Africa (EI),2021,0.067414865
2132,192,Middle Africa (EI),2022,0.45993948
2133,25,Middle East (EI),1971,0.0
2134,25,Middle East (EI),1972,0.0
2135,25,Middle East (EI),1973,0.0
2136,25,Middle East (EI),1974,0.0
2137,25,Middle East (EI),1975,0.0
2138,25,Middle East (EI),1976,0.0
2139,25,Middle East (EI),1977,0.0
2140,25,Middle East (EI),1978,0.0
2141,25,Middle East (EI),1979,0.0
2142,25,Middle East (EI),1980,0.0
2143,25,Middle East (EI),1981,0.0
2144,25,Middle East (EI),1982,0.0
2145,25,Middle East (EI),1983,0.0
2146,25,Middle East (EI),1984,0.0
2147,25,Middle East (EI),1985,0.0
2148,25,Middle East (EI),1986,0.0
2149,25,Middle East (EI),1987,0.0
2150,25,Middle East (EI),1988,0.0
2151,25,Middle East (EI),1989,0.0
2152,25,Middle East (EI),1990,0.0
2153,25,Middle East (EI),1991,0.0
2154,25,Middle East (EI),1992,0.0
2155,25,Middle East (EI),1993,0.0
2156,25,Middle East (EI),1994,0.0
2157,25,Middle East (EI),1995,0.0
2158,25,Middle East (EI),1996,0.0
2159,25,Middle East (EI),1997,0.0
2160,25,Middle East (EI),1998,0.0
2161,25,Middle East (EI),1999,0.0
2162,25,Middle East (EI),2000,0.0
2163,25,Middle East (EI),2001,0.0
2164,25,Middle East (EI),2002,0.0
2165,25,Middle East (EI),2003,0.0
2166,25,Middle East (EI),2004,0.0
2167,25,Middle East (EI),2005,0.0
2168,25,Middle East (EI),2006,4.2632373e-06
2169,25,Middle East (EI),2007,4.0573673e-06
2170,25,Middle East (EI),2008,0.00013133415
2171,25,Middle East (EI),2009,0.0012536786
2172,25,Middle East (EI),2010,0.0033291497
2173,25,Middle East (EI),2011,0.007373212
2174,25,Middle East (EI),2012,0.013396662
2175,25,Middle East (EI),2013,0.020479148
2176,25,Middle East (EI),2014,0.037612595
2177,25,Middle East (EI),2015,0.050718863
2178,25,Middle East (EI),2016,0.07576974
2179,25,Middle East (EI),2017,0.100422874
2180,25,Middle East (EI),2018,0.15238644
2181,25,Middle East (EI),2019,0.25543815
2182,25,Middle East (EI),2020,0.38046587
2183,25,Middle East (EI),2021,0.4828019
2184,25,Middle East (EI),2022,0.5682335
2185,134,Morocco,1971,0.0
2186,134,Morocco,1972,0.0
2187,134,Morocco,1973,0.0
2188,134,Morocco,1974,0.0
2189,134,Morocco,1975,0.0
2190,134,Morocco,1976,0.0
2191,134,Morocco,1977,0.0
2192,134,Morocco,1978,0.0
2193,134,Morocco,1979,0.0
2194,134,Morocco,1980,0.0
2195,134,Morocco,1981,0.0
2196,134,Morocco,1982,0.0
2197,134,Morocco,1983,0.0
2198,134,Morocco,1984,0.0
2199,134,Morocco,1985,0.0
2200,134,Morocco,1986,0.0
2201,134,Morocco,1987,0.0
2202,134,Morocco,1988,0.0
2203,134,Morocco,1989,0.0
2204,134,Morocco,1990,0.0
2205,134,Morocco,1991,0.0
2206,134,Morocco,1992,0.0
2207,134,Morocco,1993,0.0
2208,134,Morocco,1994,0.0
2209,134,Morocco,1995,0.0
2210,134,Morocco,1996,0.0
2211,134,Morocco,1997,0.0
2212,134,Morocco,1998,0.0
2213,134,Morocco,1999,0.0
2214,134,Morocco,2000,0.0
2215,134,Morocco,2001,0.0
2216,134,Morocco,2002,0.00022663237
2217,134,Morocco,2003,0.00022456213
2218,134,Morocco,2004,0.00019592696
2219,134,Morocco,2005,0.00017927625
2220,134,Morocco,2006,0.00017454485
2221,134,Morocco,2007,0.0001749815
2222,134,Morocco,2008,0.00015757685
2223,134,Morocco,2009,0.00016047111
2224,134,Morocco,2010,0.00014380709
2225,134,Morocco,2011,0.00013609584
2226,134,Morocco,2012,0.00013324474
2227,134,Morocco,2013,0.00012865492
2228,134,Morocco,2014,0.00012608976
2229,134,Morocco,2015,0.0069501163
2230,134,Morocco,2016,0.48128706
2231,134,Morocco,2017,0.4727247
2232,134,Morocco,2018,1.0395805
2233,134,Morocco,2019,1.5800006
2234,134,Morocco,2020,1.6606202
2235,134,Morocco,2021,1.7751284
2236,134,Morocco,2022,1.4699326
2237,26,Netherlands,1965,0.0
2238,26,Netherlands,1966,0.0
2239,26,Netherlands,1967,0.0
2240,26,Netherlands,1968,0.0
2241,26,Netherlands,1969,0.0
2242,26,Netherlands,1970,0.0
2243,26,Netherlands,1971,0.0
2244,26,Netherlands,1972,0.0
2245,26,Netherlands,1973,0.0
2246,26,Netherlands,1974,0.0
2247,26,Netherlands,1975,0.0
2248,26,Netherlands,1976,0.0
2249,26,Netherlands,1977,0.0
2250,26,Netherlands,1978,0.0
2251,26,Netherlands,1979,0.0
2252,26,Netherlands,1980,0.0
2253,26,Netherlands,1981,0.0
2254,26,Netherlands,1982,0.0
2255,26,Netherlands,1983,0.0
2256,26,Netherlands,1984,0.0
2257,26,Netherlands,1985,0.0
2258,26,Netherlands,1986,0.0
