,code,entity,year,electricity_from_wind_(twh),electricity from hydro (twh),electricity from solar (twh),other renewables including bioenergy (twh)
4483,231,Lesotho,2002,0.0,0.31,0.0,0.0
4484,231,Lesotho,2003,0.0,0.32,0.0,0.0
4485,231,Lesotho,2004,0.0,0.3,0.0,0.0
4486,231,Lesotho,2005,0.0,0.46,0.0,0.0
4487,231,Lesotho,2006,0.0,0.52,0.0,0.0
4488,231,Lesotho,2007,0.0,0.55,0.0,0.0
4489,231,Lesotho,2008,0.0,0.58,0.0,0.0
4490,231,Lesotho,2009,0.0,0.65,0.0,0.0
4491,231,Lesotho,2010,0.0,0.69,0.0,0.0
4492,231,Lesotho,2011,0.0,0.49,0.0,0.0
4493,231,Lesotho,2012,0.0,0.49,0.0,0.0
4494,231,Lesotho,2013,0.0,0.51,0.0,0.0
4495,231,Lesotho,2014,0.0,0.52,0.0,0.0
4496,231,Lesotho,2015,0.0,0.53,0.0,0.0
4497,231,Lesotho,2016,0.0,0.52,0.0,0.0
4498,231,Lesotho,2017,0.0,0.54,0.0,0.0
4499,231,Lesotho,2018,0.0,0.54,0.0,0.0
4500,231,Lesotho,2019,0.0,0.5,0.0,0.0
4501,231,Lesotho,2020,0.0,0.5,0.0,0.0
4502,231,Lesotho,2021,0.0,0.5,0.0,0.0
4503,232,Liberia,2000,0.0,0.0,0.0,0.0
4504,232,Liberia,2001,0.0,0.0,0.0,0.0
4505,232,Liberia,2002,0.0,0.0,0.0,0.0
4506,232,Liberia,2003,0.0,0.0,0.0,0.0
4507,232,Liberia,2004,0.0,0.0,0.0,0.0
4508,232,Liberia,2005,0.0,0.0,0.0,0.0
4509,232,Liberia,2006,0.0,0.0,0.0,0.0
4510,232,Liberia,2007,0.0,0.0,0.0,0.0
4511,232,Liberia,2008,0.0,0.0,0.0,0.0
4512,232,Liberia,2009,0.0,0.0,0.0,0.0
4513,232,Liberia,2010,0.0,0.0,0.0,0.0
4514,232,Liberia,2011,0.0,0.0,0.0,0.0
4515,232,Liberia,2012,0.0,0.0,0.0,0.0
4516,232,Liberia,2013,0.0,0.0,0.0,0.0
4517,232,Liberia,2014,0.0,0.0,0.0,0.0
4518,232,Liberia,2015,0.0,0.0,0.0,0.0
4519,232,Liberia,2016,0.0,0.0,0.0,0.0
4520,232,Liberia,2017,0.0,0.0,0.0,0.0
4521,232,Liberia,2018,0.0,0.0,0.0,0.0
4522,232,Liberia,2019,0.0,0.0,0.0,0.0
4523,232,Liberia,2020,0.0,0.53,0.0,0.0
4524,232,Liberia,2021,0.0,0.53,0.0,0.0
4525,233,Libya,2000,0.0,0.0,0.0,0.0
4526,233,Libya,2001,0.0,0.0,0.0,0.0
4527,233,Libya,2002,0.0,0.0,0.0,0.0
4528,233,Libya,2003,0.0,0.0,0.0,0.0
4529,233,Libya,2004,0.0,0.0,0.0,0.0
4530,233,Libya,2005,0.0,0.0,0.0,0.0
4531,233,Libya,2006,0.0,0.0,0.0,0.0
4532,233,Libya,2007,0.0,0.0,0.0,0.0
4533,233,Libya,2008,0.0,0.0,0.0,0.0
4534,233,Libya,2009,0.0,0.0,0.0,0.0
4535,233,Libya,2010,0.0,0.0,0.01,0.0
4536,233,Libya,2011,0.0,0.0,0.01,0.0
4537,233,Libya,2012,0.0,0.0,0.01,0.0
4538,233,Libya,2013,0.0,0.0,0.01,0.0
4539,233,Libya,2014,0.0,0.0,0.01,0.0
4540,233,Libya,2015,0.0,0.0,0.01,0.0
4541,233,Libya,2016,0.0,0.0,0.01,0.0
4542,233,Libya,2017,0.0,0.0,0.01,0.0
4543,233,Libya,2018,0.0,0.0,0.01,0.0
4544,233,Libya,2019,0.0,0.0,0.01,0.0
4545,233,Libya,2020,0.0,0.0,0.01,0.0
4546,233,Libya,2021,0.0,0.0,0.01,0.0
4547,119,Lithuania,1990,0.0,0.41,0.0,0.0
4548,119,Lithuania,1991,0.0,0.34,0.0,0.0
4549,119,Lithuania,1992,0.0,0.31,0.0,0.0
4550,119,Lithuania,1993,0.0,0.39,0.0,0.0
4551,119,Lithuania,1994,0.0,0.45,0.0,0.0
4552,119,Lithuania,1995,0.0,0.37,0.0,0.0
4553,119,Lithuania,1996,0.0,0.33,0.0,0.0
4554,119,Lithuania,1997,0.0,0.3,0.0,0.0
4555,119,Lithuania,1998,0.0,0.42,0.0,0.0
4556,119,Lithuania,1999,0.0,0.41,0.0,0.0
4557,119,Lithuania,2000,0.0,0.34,0.0,0.0
4558,119,Lithuania,2001,0.0,0.33,0.0,0.0
4559,119,Lithuania,2002,0.0,0.35,0.0,0.0
4560,119,Lithuania,2003,0.0,0.32,0.0,0.01
4561,119,Lithuania,2004,0.0,0.42,0.0,0.01
4562,119,Lithuania,2005,0.0,0.45,0.0,0.01
4563,119,Lithuania,2006,0.01,0.4,0.0,0.02
4564,119,Lithuania,2007,0.11,0.42,0.0,0.05
4565,119,Lithuania,2008,0.13,0.4,0.0,0.07
4566,119,Lithuania,2009,0.16,0.42,0.0,0.1
4567,119,Lithuania,2010,0.22,0.54,0.0,0.15
4568,119,Lithuania,2011,0.47,0.48,0.0,0.16
4569,119,Lithuania,2012,0.54,0.42,0.0,0.22
4570,119,Lithuania,2013,0.6,0.52,0.05,0.36
4571,119,Lithuania,2014,0.64,0.4,0.07,0.4
4572,119,Lithuania,2015,0.81,0.35,0.07,0.45
4573,119,Lithuania,2016,1.14,0.45,0.07,0.44
4574,119,Lithuania,2017,1.36,0.6,0.07,0.5
4575,119,Lithuania,2018,1.14,0.43,0.09,0.54
4576,119,Lithuania,2019,1.5,0.35,0.09,0.53
4577,119,Lithuania,2020,1.55,0.3,0.13,0.59
4578,119,Lithuania,2021,1.36,0.38,0.19,0.69
4579,119,Lithuania,2022,1.59,0.45,0.43,0.65
4580,119,Lithuania,1985,,0.3933266,,
4581,119,Lithuania,1986,,0.3844878,,
4582,119,Lithuania,1987,,0.3623908,,
4583,119,Lithuania,1988,,0.3844878,,
4584,119,Lithuania,1989,,0.3844878,,
4585,120,Low-income countries,2000,0.0,43.83,0.0,0.35
4586,120,Low-income countries,2001,0.0,47.32,0.0,0.37
4587,120,Low-income countries,2002,0.0,48.0,0.0,0.41
4588,120,Low-income countries,2003,0.0,48.06,0.0,0.38
4589,120,Low-income countries,2004,0.0,52.68,0.0,0.35999998
4590,120,Low-income countries,2005,0.0,56.37,0.0,0.37
4591,120,Low-income countries,2006,0.0,57.729996,0.01,0.41
4592,120,Low-income countries,2007,0.0,60.3,0.01,0.42999998
4593,120,Low-income countries,2008,0.0,59.31,0.02,0.52
4594,120,Low-income countries,2009,0.0,61.41,0.02,0.53999996
4595,120,Low-income countries,2010,0.0,68.36,0.04,0.44
4596,120,Low-income countries,2011,0.03,71.53,0.049999997,0.44
4597,120,Low-income countries,2012,0.19,72.44,0.13,0.56
4598,120,Low-income countries,2013,0.36,77.08,0.14999999,0.58
4599,120,Low-income countries,2014,0.5,80.399994,0.19999999,1.06
4600,120,Low-income countries,2015,0.76,76.159996,0.35999998,1.46
4601,120,Low-income countries,2016,0.78999996,79.33,0.47,1.23
4602,120,Low-income countries,2017,0.54999995,81.04,0.58,1.2900001
4603,120,Low-income countries,2018,0.87,83.89,1.03,1.34
4604,120,Low-income countries,2019,0.63,84.01,1.3499999,1.18
4605,120,Low-income countries,2020,0.63,89.72,1.46,1.14
4606,120,Low-income countries,2021,0.63,90.93,1.71,1.15
4607,23,Lower-middle-income countries,1965,0.0,30.508142,0.0,0.0
4608,23,Lower-middle-income countries,1966,0.0,31.975643,0.0,0.0
4609,23,Lower-middle-income countries,1967,0.0,35.482807,0.0,0.0
4610,23,Lower-middle-income countries,1968,0.0,41.705223,0.0,0.0
4611,23,Lower-middle-income countries,1969,0.0,46.369812,0.0,0.0
4612,23,Lower-middle-income countries,1970,0.0,50.074368,0.0,0.0
4613,23,Lower-middle-income countries,1971,0.0,51.6863,0.0,0.0
4614,23,Lower-middle-income countries,1972,0.0,52.052994,0.0,0.0
4615,23,Lower-middle-income countries,1973,0.0,54.179226,0.0,0.0
4616,23,Lower-middle-income countries,1974,0.0,54.110386,0.0,0.0
4617,23,Lower-middle-income countries,1975,0.0,62.223434,0.0,0.0
4618,23,Lower-middle-income countries,1976,0.0,66.057434,0.0,0.0
4619,23,Lower-middle-income countries,1977,0.0,72.35619,0.0,0.001
4620,23,Lower-middle-income countries,1978,0.0,88.563484,0.0,0.003
4621,23,Lower-middle-income countries,1979,0.0,86.83935,0.0,0.63694
4622,23,Lower-middle-income countries,1980,0.0,89.82618,0.0,2.04485
4623,23,Lower-middle-income countries,1981,0.0,94.75383,0.0,3.91219
4624,23,Lower-middle-income countries,1982,0.0,87.082695,0.0,3.90786
4625,23,Lower-middle-income countries,1983,0.0,86.07145,0.0,4.93498
4626,23,Lower-middle-income countries,1984,0.0,94.648384,0.0,5.35846
4627,23,Lower-middle-income countries,1985,0.0,110.09123,0.0,5.94218
4628,23,Lower-middle-income countries,1986,0.0,112.18494,0.0,5.5733
4629,23,Lower-middle-income countries,1987,0.0,113.718864,0.0,4.89597
4630,23,Lower-middle-income countries,1988,0.0,125.43052,0.0,5.22291
4631,23,Lower-middle-income countries,1989,0.0,134.37073,0.0,5.70166
4632,23,Lower-middle-income countries,1990,0.03030303,141.2857,0.0,7.060766
4633,23,Lower-middle-income countries,1991,0.11291,149.81071,0.0,6.904531
4634,23,Lower-middle-income countries,1992,0.08847,149.34587,0.0,6.905132
4635,23,Lower-middle-income countries,1993,0.09477,158.77457,0.0,7.011019
4636,23,Lower-middle-income countries,1994,0.19128,167.66705,0.0,8.304195
4637,23,Lower-middle-income countries,1995,0.49647,165.12077,0.001010101,8.911325
4638,23,Lower-middle-income countries,1996,0.87838,163.25507,0.006060606,9.6330185
4639,23,Lower-middle-income countries,1997,0.988,151.91847,0.006060606,10.947046
4640,23,Lower-middle-income countries,1998,1.082,182.12651,0.006060606,13.493027
4641,23,Lower-middle-income countries,1999,1.4994999,180.38603,0.006060606,16.22081
4642,23,Lower-middle-income countries,2000,1.86,234.58,0.02,26.71
4643,23,Lower-middle-income countries,2001,2.6,239.27,0.02,27.260002
4644,23,Lower-middle-income countries,2002,2.57,239.3,0.02,27.82
4645,23,Lower-middle-income countries,2003,3.2599998,254.70001,0.03,28.3
4646,23,Lower-middle-income countries,2004,6.08,293.38,0.03,30.86
4647,23,Lower-middle-income countries,2005,6.93,298.63,0.03,32.71
4648,23,Lower-middle-income countries,2006,10.400001,321.12,0.03,34.809998
4649,23,Lower-middle-income countries,2007,13.09,331.56,0.11,38.68
4650,23,Lower-middle-income countries,2008,15.95,320.26,0.12,43.27
4651,23,Lower-middle-income countries,2009,18.369999,315.38998,0.15,46.41
4652,23,Lower-middle-income countries,2010,22.32,345.45,0.47,50.92
4653,23,Lower-middle-income countries,2011,27.18,377.35,1.26,55.289997
4654,23,Lower-middle-income countries,2012,31.070002,379.15,3.0499997,59.309998
4655,23,Lower-middle-income countries,2013,35.72,419.22998,4.69,62.07
4656,23,Lower-middle-income countries,2014,41.47,419.34,6.4199996,67.65
4657,23,Lower-middle-income countries,2015,43.05,402.09998,8.92,77.19
4658,23,Lower-middle-income countries,2016,54.92,413.9,16.76,74.14
4659,23,Lower-middle-income countries,2017,65.340004,458.22998,28.52,77.06
4660,23,Lower-middle-income countries,2018,77.590004,478.0,46.38,82.399994
4661,23,Lower-middle-income countries,2019,84.88,497.97,68.17,87.07
4662,23,Lower-middle-income countries,2020,83.5,512.3,90.76,90.22
4663,23,Lower-middle-income countries,2021,94.85999,505.95,117.520004,96.380005
4664,23,Lower-middle-income countries,2022,97.8857,389.3457,139.37683,92.555534
4665,121,Luxembourg,1990,0.0,0.07,0.0,0.01
4666,121,Luxembourg,1991,0.0,0.08,0.0,0.01
4667,121,Luxembourg,1992,0.0,0.07,0.0,0.01
4668,121,Luxembourg,1993,0.0,0.07,0.0,0.01
4669,121,Luxembourg,1994,0.0,0.09,0.0,0.02
4670,121,Luxembourg,1995,0.0,0.09,0.0,0.02
4671,121,Luxembourg,1996,0.0,0.06,0.0,0.02
4672,121,Luxembourg,1997,0.0,0.08,0.0,0.02
4673,121,Luxembourg,1998,0.01,0.12,0.0,0.02
4674,121,Luxembourg,1999,0.02,0.09,0.0,0.02
4675,121,Luxembourg,2000,0.02,0.12,0.0,0.02
4676,121,Luxembourg,2001,0.02,0.12,0.0,0.03
4677,121,Luxembourg,2002,0.02,0.1,0.0,0.03
4678,121,Luxembourg,2003,0.03,0.08,0.0,0.03
4679,121,Luxembourg,2004,0.04,0.1,0.01,0.04
4680,121,Luxembourg,2005,0.05,0.09,0.02,0.05
4681,121,Luxembourg,2006,0.06,0.11,0.02,0.06
4682,121,Luxembourg,2007,0.06,0.12,0.02,0.06
4683,121,Luxembourg,2008,0.06,0.13,0.02,0.07
4684,121,Luxembourg,2009,0.06,0.11,0.02,0.08
4685,121,Luxembourg,2010,0.06,0.11,0.02,0.08
4686,121,Luxembourg,2011,0.06,0.06,0.03,0.09
4687,121,Luxembourg,2012,0.08,0.1,0.04,0.09
4688,121,Luxembourg,2013,0.08,0.12,0.07,0.09
4689,121,Luxembourg,2014,0.08,0.11,0.09,0.12
4690,121,Luxembourg,2015,0.1,0.1,0.1,0.13
4691,121,Luxembourg,2016,0.1,0.12,0.1,0.14
4692,121,Luxembourg,2017,0.23,0.09,0.11,0.17
4693,121,Luxembourg,2018,0.25,0.09,0.12,0.22
4694,121,Luxembourg,2019,0.28,0.11,0.13,0.28
4695,121,Luxembourg,2020,0.35,0.09,0.16,0.37
4696,121,Luxembourg,2021,0.31,0.11,0.18,0.39
4697,121,Luxembourg,2022,0.32,0.06,0.22,0.37
4698,121,Luxembourg,1965,,0.086412,,
4699,121,Luxembourg,1966,,0.077759,,
4700,121,Luxembourg,1967,,0.087757,,
4701,121,Luxembourg,1968,,0.089632,,
4702,121,Luxembourg,1969,,0.077997,,
4703,121,Luxembourg,1970,,0.086214,,
4704,121,Luxembourg,1971,,0.04873,,
4705,121,Luxembourg,1972,,0.057462,,
4706,121,Luxembourg,1973,,0.050733,,
4707,121,Luxembourg,1974,,0.074939,,
4708,121,Luxembourg,1975,,0.064745,,
4709,121,Luxembourg,1976,,0.040794,,
4710,121,Luxembourg,1977,,0.078625,,0.013
4711,121,Luxembourg,1978,,0.074805,,0.015
4712,121,Luxembourg,1979,,0.081656,,0.016
4713,121,Luxembourg,1980,,0.086242,,0.015
4714,121,Luxembourg,1981,,0.092202,,0.018
4715,121,Luxembourg,1982,,0.08187,,0.018
4716,121,Luxembourg,1983,,0.080733,,0.017
4717,121,Luxembourg,1984,,0.085908,,0.019
4718,121,Luxembourg,1985,,0.069611,,0.018
4719,121,Luxembourg,1986,,0.086091,,0.017
4720,121,Luxembourg,1987,,0.100081,,0.022
4721,121,Luxembourg,1988,,0.09197,,0.023
4722,121,Luxembourg,1989,,0.070064,,0.019
4723,234,Macao,2000,0.0,0.0,0.0,0.0
4724,234,Macao,2001,0.0,0.0,0.0,0.0
4725,234,Macao,2002,0.0,0.0,0.0,0.0
4726,234,Macao,2003,0.0,0.0,0.0,0.0
4727,234,Macao,2004,0.0,0.0,0.0,0.0
4728,234,Macao,2005,0.0,0.0,0.0,0.0
4729,234,Macao,2006,0.0,0.0,0.0,0.0
4730,234,Macao,2007,0.0,0.0,0.0,0.0
4731,234,Macao,2008,0.0,0.0,0.0,0.0
4732,234,Macao,2009,0.0,0.0,0.0,0.0
4733,234,Macao,2010,0.0,0.0,0.0,0.0
4734,234,Macao,2011,0.0,0.0,0.0,0.0
4735,234,Macao,2012,0.0,0.0,0.0,0.0
4736,234,Macao,2013,0.0,0.0,0.0,0.0
4737,234,Macao,2014,0.0,0.0,0.0,0.0
4738,234,Macao,2015,0.0,0.0,0.0,0.0
4739,234,Macao,2016,0.0,0.0,0.0,0.0
4740,234,Macao,2017,0.0,0.0,0.0,0.0
4741,234,Macao,2018,0.0,0.0,0.0,0.0
4742,234,Macao,2019,0.0,0.0,0.0,0.0
4743,234,Macao,2020,0.0,0.0,0.0,0.0
4744,234,Macao,2021,0.0,0.0,0.0,0.0
4745,122,Madagascar,2000,0.0,0.54,0.0,0.0
4746,122,Madagascar,2001,0.0,0.53,0.0,0.0
4747,122,Madagascar,2002,0.0,0.54,0.0,0.0
4748,122,Madagascar,2003,0.0,0.6,0.0,0.0
4749,122,Madagascar,2004,0.0,0.63,0.0,0.0
4750,122,Madagascar,2005,0.0,0.64,0.0,0.0
4751,122,Madagascar,2006,0.0,0.63,0.0,0.0
4752,122,Madagascar,2007,0.0,0.71,0.0,0.0
4753,122,Madagascar,2008,0.0,0.69,0.0,0.0
4754,122,Madagascar,2009,0.0,0.73,0.0,0.0
4755,122,Madagascar,2010,0.0,0.7,0.0,0.0
4756,122,Madagascar,2011,0.0,0.68,0.0,0.0
4757,122,Madagascar,2012,0.0,0.75,0.0,0.0
4758,122,Madagascar,2013,0.0,0.8,0.01,0.0
4759,122,Madagascar,2014,0.0,0.88,0.01,0.0
4760,122,Madagascar,2015,0.0,0.93,0.02,0.0
4761,122,Madagascar,2016,0.0,0.88,0.02,0.0
4762,122,Madagascar,2017,0.0,0.78,0.02,0.0
4763,122,Madagascar,2018,0.0,0.96,0.02,0.0
4764,122,Madagascar,2019,0.0,0.89,0.02,0.0
4765,122,Madagascar,2020,0.0,0.66,0.02,0.0
4766,122,Madagascar,2021,0.0,0.7,0.02,0.0
4767,235,Malawi,2000,0.0,1.02,0.0,0.07
4768,235,Malawi,2001,0.0,1.04,0.0,0.07
4769,235,Malawi,2002,0.0,1.09,0.0,0.08
4770,235,Malawi,2003,0.0,1.14,0.0,0.09
4771,235,Malawi,2004,0.0,1.26,0.0,0.08
4772,235,Malawi,2005,0.0,1.31,0.0,0.08
4773,235,Malawi,2006,0.0,1.34,0.0,0.08
4774,235,Malawi,2007,0.0,1.37,0.0,0.08
4775,235,Malawi,2008,0.0,1.52,0.0,0.1
4776,235,Malawi,2009,0.0,1.49,0.0,0.09
4777,235,Malawi,2010,0.0,1.74,0.0,0.09
4778,235,Malawi,2011,0.0,1.79,0.0,0.09
4779,235,Malawi,2012,0.0,1.86,0.01,0.09
4780,235,Malawi,2013,0.0,1.86,0.01,0.09
4781,235,Malawi,2014,0.0,1.97,0.02,0.09
4782,235,Malawi,2015,0.0,1.96,0.03,0.09
4783,235,Malawi,2016,0.0,1.94,0.03,0.08
4784,235,Malawi,2017,0.0,1.82,0.04,0.04
4785,235,Malawi,2018,0.0,1.36,0.05,0.03
4786,235,Malawi,2019,0.0,1.3,0.17,0.03
4787,235,Malawi,2020,0.0,1.3,0.17,0.03
4788,235,Malawi,2021,0.0,1.0,0.17,0.03
4789,191,Malaysia,1971,0.0,1.046,0.0,0.0
4790,191,Malaysia,1972,0.0,1.154,0.0,0.0
4791,191,Malaysia,1973,0.0,1.108,0.0,0.0
4792,191,Malaysia,1974,0.0,1.006,0.0,0.0
4793,191,Malaysia,1975,0.0,1.005,0.0,0.0
4794,191,Malaysia,1976,0.0,0.948,0.0,0.0
4795,191,Malaysia,1977,0.0,0.769,0.0,0.0
4796,191,Malaysia,1978,0.0,0.90395063,0.0,0.0
4797,191,Malaysia,1979,0.0,1.1035241,0.0,0.0
4798,191,Malaysia,1980,0.0,1.4087542,0.0,0.0
4799,191,Malaysia,1981,0.0,1.5613693,0.0,0.0
4800,191,Malaysia,1982,0.0,1.5026711,0.0,0.0
4801,191,Malaysia,1983,0.0,1.7492031,0.0,0.0
4802,191,Malaysia,1984,0.0,3.4514477,0.0,0.0
4803,191,Malaysia,1985,0.0,3.7684176,0.0,0.0
4804,191,Malaysia,1986,0.0,4.120606,0.0,0.0
4805,191,Malaysia,1987,0.0,4.9658585,0.0,0.0
4806,191,Malaysia,1988,0.0,5.728934,0.0,0.0
4807,191,Malaysia,1989,0.0,5.294568,0.0,0.0
4808,191,Malaysia,1990,0.0,4.026689,0.0,0.0
4809,191,Malaysia,1991,0.0,4.4493155,0.0,0.0
4810,191,Malaysia,1992,0.0,4.286,0.0,0.0
4811,191,Malaysia,1993,0.0,4.853,0.0,0.0
4812,191,Malaysia,1994,0.0,6.483,0.0,0.0
4813,191,Malaysia,1995,0.0,6.218,0.0,0.0
4814,191,Malaysia,1996,0.0,5.184,0.0,0.0
4815,191,Malaysia,1997,0.0,4.173,0.0,0.0
4816,191,Malaysia,1998,0.0,4.457,0.0,0.0
4817,191,Malaysia,1999,0.0,7.552,0.0,0.0
4818,191,Malaysia,2000,0.0,6.99,0.0,0.570903
4819,191,Malaysia,2001,0.0,6.07,0.0,0.574094
4820,191,Malaysia,2002,0.0,5.41,0.0,0.4044
4821,191,Malaysia,2003,0.0,5.09,0.0,0.4165
4822,191,Malaysia,2004,0.0,5.57,0.0,0.57636
4823,191,Malaysia,2005,0.0,6.01,0.0,0.5925
4824,191,Malaysia,2006,0.0,6.32,0.0,0.623964
4825,191,Malaysia,2007,0.0,5.96,0.0,0.759773
4826,191,Malaysia,2008,0.0,7.81,0.0,0.796761
4827,191,Malaysia,2009,0.0,6.89,0.0,1.393368
4828,191,Malaysia,2010,0.0,6.36,0.0,1.2629545
4829,191,Malaysia,2011,0.0,8.06,0.0,1.537535
4830,191,Malaysia,2012,0.0,9.25,0.01,1.5016624
4831,191,Malaysia,2013,0.0,11.8,0.14,1.10359
4832,191,Malaysia,2014,0.0,13.39,0.23,0.693
4833,191,Malaysia,2015,0.0,13.92,0.27,0.751
4834,191,Malaysia,2016,0.0,20.02,0.31,0.76
4835,191,Malaysia,2017,0.0,26.85,0.33,0.765
4836,191,Malaysia,2018,0.0,26.33,0.63,1.351
4837,191,Malaysia,2019,0.0,26.2,0.94,1.136
4838,191,Malaysia,2020,0.0,27.74,1.17,1.1444799
4839,191,Malaysia,2021,0.0,30.79,1.5,1.1534119
4840,191,Malaysia,2022,0.0,30.72,2.01,1.1534119
4841,191,Malaysia,1965,,0.587,0.0,0.0
4842,191,Malaysia,1966,,0.692,0.0,0.0
4843,191,Malaysia,1967,,0.725,0.0,0.0
4844,191,Malaysia,1968,,0.804,0.0,0.0
4845,191,Malaysia,1969,,1.014,0.0,0.0
4846,191,Malaysia,1970,,1.202,0.0,0.0
4847,123,Maldives,2000,0.0,0.0,0.0,0.0
4848,123,Maldives,2001,0.0,0.0,0.0,0.0
4849,123,Maldives,2002,0.0,0.0,0.0,0.0
4850,123,Maldives,2003,0.0,0.0,0.0,0.0
4851,123,Maldives,2004,0.0,0.0,0.0,0.0
4852,123,Maldives,2005,0.0,0.0,0.0,0.0
4853,123,Maldives,2006,0.0,0.0,0.0,0.0
4854,123,Maldives,2007,0.0,0.0,0.0,0.0
4855,123,Maldives,2008,0.0,0.0,0.0,0.0
4856,123,Maldives,2009,0.0,0.0,0.0,0.0
4857,123,Maldives,2010,0.0,0.0,0.0,0.0
4858,123,Maldives,2011,0.0,0.0,0.0,0.0
4859,123,Maldives,2012,0.0,0.0,0.0,0.0
4860,123,Maldives,2013,0.0,0.0,0.0,0.0
4861,123,Maldives,2014,0.0,0.0,0.01,0.0
4862,123,Maldives,2015,0.0,0.0,0.01,0.0
4863,123,Maldives,2016,0.0,0.0,0.01,0.0
4864,123,Maldives,2017,0.0,0.0,0.02,0.0
4865,123,Maldives,2018,0.0,0.0,0.03,0.0
4866,123,Maldives,2019,0.0,0.0,0.03,0.0
4867,123,Maldives,2020,0.0,0.0,0.04,0.0
4868,123,Maldives,2021,0.0,0.0,0.05,0.0
4869,236,Mali,2000,0.0,0.23,0.0,0.02
4870,236,Mali,2001,0.0,0.23,0.0,0.02
4871,236,Mali,2002,0.0,0.24,0.0,0.02
4872,236,Mali,2003,0.0,0.23,0.0,0.03
4873,236,Mali,2004,0.0,0.25,0.0,0.03
4874,236,Mali,2005,0.0,0.45,0.0,0.04
4875,236,Mali,2006,0.0,0.48,0.0,0.05
4876,236,Mali,2007,0.0,0.47,0.0,0.05
4877,236,Mali,2008,0.0,0.57,0.0,0.06
4878,236,Mali,2009,0.0,0.67,0.0,0.06
4879,236,Mali,2010,0.0,1.1,0.01,0.07
4880,236,Mali,2011,0.0,1.15,0.02,0.07
4881,236,Mali,2012,0.0,1.24,0.03,0.1
4882,236,Mali,2013,0.0,1.11,0.03,0.1
4883,236,Mali,2014,0.0,1.38,0.03,0.1
4884,236,Mali,2015,0.0,1.12,0.03,0.12
4885,236,Mali,2016,0.0,1.48,0.03,0.11
4886,236,Mali,2017,0.0,1.48,0.03,0.14
4887,236,Mali,2018,0.0,1.36,0.03,0.17
4888,236,Mali,2019,0.0,0.95,0.03,0.19
4889,236,Mali,2020,0.0,0.95,0.03,0.18
4890,236,Mali,2021,0.0,1.0,0.03,0.19
4891,124,Malta,1990,0.0,0.0,0.0,0.0
4892,124,Malta,1991,0.0,0.0,0.0,0.0
4893,124,Malta,1992,0.0,0.0,0.0,0.0
4894,124,Malta,1993,0.0,0.0,0.0,0.0
4895,124,Malta,1994,0.0,0.0,0.0,0.0
4896,124,Malta,1995,0.0,0.0,0.0,0.0
4897,124,Malta,1996,0.0,0.0,0.0,0.0
4898,124,Malta,1997,0.0,0.0,0.0,0.0
4899,124,Malta,1998,0.0,0.0,0.0,0.0
4900,124,Malta,1999,0.0,0.0,0.0,0.0
4901,124,Malta,2000,0.0,0.0,0.0,0.0
4902,124,Malta,2001,0.0,0.0,0.0,0.0
4903,124,Malta,2002,0.0,0.0,0.0,0.0
4904,124,Malta,2003,0.0,0.0,0.0,0.0
4905,124,Malta,2004,0.0,0.0,0.0,0.0
4906,124,Malta,2005,0.0,0.0,0.0,0.0
4907,124,Malta,2006,0.0,0.0,0.0,0.0
4908,124,Malta,2007,0.0,0.0,0.0,0.0
4909,124,Malta,2008,0.0,0.0,0.0,0.0
4910,124,Malta,2009,0.0,0.0,0.0,0.0
4911,124,Malta,2010,0.0,0.0,0.0,0.0
4912,124,Malta,2011,0.0,0.0,0.0,0.0
4913,124,Malta,2012,0.0,0.0,0.02,0.01
4914,124,Malta,2013,0.0,0.0,0.03,0.01
4915,124,Malta,2014,0.0,0.0,0.07,0.01
4916,124,Malta,2015,0.0,0.0,0.09,0.01
4917,124,Malta,2016,0.0,0.0,0.13,0.01
4918,124,Malta,2017,0.0,0.0,0.16,0.01
4919,124,Malta,2018,0.0,0.0,0.19,0.01
4920,124,Malta,2019,0.0,0.0,0.2,0.01
4921,124,Malta,2020,0.0,0.0,0.24,0.01
4922,124,Malta,2021,0.0,0.0,0.26,0.01
4923,124,Malta,2022,0.0,0.0,,0.01
4924,126,Martinique,2000,0.0,0.0,0.0,0.0
4925,126,Martinique,2001,0.0,0.0,0.0,0.0
4926,126,Martinique,2002,0.0,0.0,0.0,0.0
4927,126,Martinique,2003,0.0,0.0,0.0,0.0
4928,126,Martinique,2004,0.0,0.0,0.0,0.0
4929,126,Martinique,2005,0.0,0.0,0.0,0.0
4930,126,Martinique,2006,0.0,0.0,0.0,0.0
4931,126,Martinique,2007,0.0,0.0,0.0,0.0
4932,126,Martinique,2008,0.0,0.0,0.0,0.0
4933,126,Martinique,2009,0.0,0.0,0.0,0.0
4934,126,Martinique,2010,0.0,0.0,0.0,0.0
4935,126,Martinique,2011,0.0,0.0,0.0,0.0
4936,126,Martinique,2012,,,0.0,
4937,126,Martinique,2013,,,0.0,
4938,126,Martinique,2014,,,0.0,
4939,126,Martinique,2015,,,0.0,
4940,126,Martinique,2016,,,0.0,
4941,126,Martinique,2017,,,0.0,
4942,126,Martinique,2018,,,0.0,
4943,126,Martinique,2019,,,0.0,
4944,126,Martinique,2020,,,0.0,
4945,126,Martinique,2021,,,0.0,
4946,127,Mauritania,2000,0.0,0.03,0.0,0.0
4947,127,Mauritania,2001,0.0,0.03,0.0,0.0
4948,127,Mauritania,2002,0.0,0.03,0.0,0.0
