Entity,Code,Year,Wind (% equivalent primary energy)
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00032406318
Italy,ITA,1990,0.00030595023
Italy,ITA,1991,0.00044495377
Italy,ITA,1992,0.0002978503
Italy,ITA,1993,0.0006085645
Italy,ITA,1994,0.0010674025
Italy,ITA,1995,0.0013188224
Italy,ITA,1996,0.004837181
Italy,ITA,1997,0.017718354
Italy,ITA,1998,0.034052804
Italy,ITA,1999,0.05753
Italy,ITA,2000,0.07930248
Italy,ITA,2001,0.16512948
Italy,ITA,2002,0.19670431
Italy,ITA,2003,0.19668859
Italy,ITA,2004,0.24220082
Italy,ITA,2005,0.30491894
Italy,ITA,2006,0.38600165
Italy,ITA,2007,0.5309605
Italy,ITA,2008,0.6467948
Italy,ITA,2009,0.9267466
Italy,ITA,2010,1.2436415
Italy,ITA,2011,1.3609407
Italy,ITA,2012,1.8911381
Italy,ITA,2013,2.184469
Italy,ITA,2014,2.3332593
Italy,ITA,2015,2.20272
Italy,ITA,2016,2.5990722
Italy,ITA,2017,2.561761
Italy,ITA,2018,2.5286872
Italy,ITA,2019,2.9266438
Italy,ITA,2020,2.9827187
Italy,ITA,2021,3.1099412
Italy,ITA,2022,3.1562061
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.00005184432
Japan,JPN,1994,0.00004997422
Japan,JPN,1995,0.000047544323
Japan,JPN,1996,0.000093286035
Japan,JPN,1997,0.000045762343
Japan,JPN,1998,0.00034406266
Japan,JPN,1999,0.0017409595
Japan,JPN,2000,0.0051632067
Japan,JPN,2001,0.011972794
Japan,JPN,2002,0.019466938
Japan,JPN,2003,0.039105676
Japan,JPN,2004,0.06648357
Japan,JPN,2005,0.08732377
Japan,JPN,2006,0.097219184
Japan,JPN,2007,0.12533039
Japan,JPN,2008,0.13626373
Japan,JPN,2009,0.17271987
Japan,JPN,2010,0.18444407
Japan,JPN,2011,0.21983345
Japan,JPN,2012,0.23344772
Japan,JPN,2013,0.2538065
Japan,JPN,2014,0.25282356
Japan,JPN,2015,0.26554918
Japan,JPN,2016,0.27344534
Japan,JPN,2017,0.2930232
Japan,JPN,2018,0.3239166
Japan,JPN,2019,0.34603184
Japan,JPN,2020,0.43115342
Japan,JPN,2021,0.43314257
Japan,JPN,2022,0.42993832
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.00005816055
Kazakhstan,KAZ,2012,0.0009966654
Kazakhstan,KAZ,2013,0.0016833297
Kazakhstan,KAZ,2014,0.0046481104
Kazakhstan,KAZ,2015,0.0552364
Kazakhstan,KAZ,2016,0.10203506
Kazakhstan,KAZ,2017,0.11642037
Kazakhstan,KAZ,2018,0.12694094
Kazakhstan,KAZ,2019,0.22898638
Kazakhstan,KAZ,2020,0.35953727
Kazakhstan,KAZ,2021,0.56096727
Kazakhstan,KAZ,2022,0.7608468
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.0071312804
Latvia,LVA,1997,0.0141576445
Latvia,LVA,1998,0.013008602
Latvia,LVA,1999,0.015323443
Latvia,LVA,2000,0.03916108
Latvia,LVA,2001,0.021673385
Latvia,LVA,2002,0.078267455
Latvia,LVA,2003,0.3435585
Latvia,LVA,2004,0.3099525
Latvia,LVA,2005,0.28659946
Latvia,LVA,2006,0.2938451
Latvia,LVA,2007,0.32631487
Latvia,LVA,2008,0.35245085
Latvia,LVA,2009,0.3059058
Latvia,LVA,2010,0.27381414
Latvia,LVA,2011,0.44177243
Latvia,LVA,2012,0.6442803
Latvia,LVA,2013,0.7331581
Latvia,LVA,2014,0.6714988
Latvia,LVA,2015,0.9482834
Latvia,LVA,2016,0.78207105
Latvia,LVA,2017,0.81504416
Latvia,LVA,2018,0.74115217
Latvia,LVA,2019,0.90535897
Latvia,LVA,2020,1.1368102
Latvia,LVA,2021,0.87288517
Latvia,LVA,2022,1.2797843
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0033617292
Lithuania,LTU,2005,0.0054922793
Lithuania,LTU,2006,0.04349817
Lithuania,LTU,2007,0.30580887
Lithuania,LTU,2008,0.37927216
Lithuania,LTU,2009,0.48916125
Lithuania,LTU,2010,0.94549304
Lithuania,LTU,2011,1.9129959
Lithuania,LTU,2012,2.1587553
Lithuania,LTU,2013,2.5906317
Lithuania,LTU,2014,2.8307567
Lithuania,LTU,2015,3.4135315
Lithuania,LTU,2016,4.6674786
Lithuania,LTU,2017,5.2871284
Lithuania,LTU,2018,4.2788277
Lithuania,LTU,2019,5.5772877
Lithuania,LTU,2020,5.797344
Lithuania,LTU,2021,5.0793366
Lithuania,LTU,2022,6.19228
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0.0010078525
Lower-middle-income countries,,1991,0.0037302903
Lower-middle-income countries,,1992,0.0029721824
Lower-middle-income countries,,1993,0.0032504085
Lower-middle-income countries,,1994,0.0065392293
Lower-middle-income countries,,1995,0.016226765
Lower-middle-income countries,,1996,0.027905224
Lower-middle-income countries,,1997,0.030503158
Lower-middle-income countries,,1998,0.03252945
Lower-middle-income countries,,1999,0.04327005
Lower-middle-income countries,,2000,0.049189124
Lower-middle-income countries,,2001,0.067855164
Lower-middle-income countries,,2002,0.06582698
Lower-middle-income countries,,2003,0.0782337
Lower-middle-income countries,,2004,0.13963711
Lower-middle-income countries,,2005,0.15124425
Lower-middle-income countries,,2006,0.21899658
Lower-middle-income countries,,2007,0.25486317
Lower-middle-income countries,,2008,0.30256665
Lower-middle-income countries,,2009,0.33267608
Lower-middle-income countries,,2010,0.3840442
Lower-middle-income countries,,2011,0.4425772
Lower-middle-income countries,,2012,0.48630264
Lower-middle-income countries,,2013,0.5333418
Lower-middle-income countries,,2014,0.5766307
Lower-middle-income countries,,2015,0.58713233
Lower-middle-income countries,,2016,0.72943884
Lower-middle-income countries,,2017,0.83764356
Lower-middle-income countries,,2018,0.9343425
Lower-middle-income countries,,2019,0.99043775
Lower-middle-income countries,,2020,1.0095699
Lower-middle-income countries,,2021,1.0890896
Lower-middle-income countries,,2022,1.1119798
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.025969962
Luxembourg,LUX,1998,0.098603114
Luxembourg,LUX,1999,0.15268607
Luxembourg,LUX,2000,0.19665717
Luxembourg,LUX,2001,0.17494068
Luxembourg,LUX,2002,0.16394389
Luxembourg,LUX,2003,0.16604832
Luxembourg,LUX,2004,0.21926354
Luxembourg,LUX,2005,0.28469583
Luxembourg,LUX,2006,0.31959003
Luxembourg,LUX,2007,0.36264142
Luxembourg,LUX,2008,0.3421544
Luxembourg,LUX,2009,0.37244776
Luxembourg,LUX,2010,0.3050683
Luxembourg,LUX,2011,0.36191705
Luxembourg,LUX,2012,0.4429481
Luxembourg,LUX,2013,0.49523228
Luxembourg,LUX,2014,0.48875386
Luxembourg,LUX,2015,0.6373354
Luxembourg,LUX,2016,0.6398654
Luxembourg,LUX,2017,1.4089361
Luxembourg,LUX,2018,1.4506189
Luxembourg,LUX,2019,1.5679458
Luxembourg,LUX,2020,2.2771003
Luxembourg,LUX,2021,1.9005368
Luxembourg,LUX,2022,2.2332432
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Malaysia,MYS,2020,0
Malaysia,MYS,2021,0
Malaysia,MYS,2022,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00022417282
Mexico,MEX,1991,0.00021779802
Mexico,MEX,1992,0.00021363921
Mexico,MEX,1993,0.00021344236
Mexico,MEX,1994,0.0010094565
Mexico,MEX,1995,0.0014380865
Mexico,MEX,1996,0.0012013061
Mexico,MEX,1997,0.0023457333
Mexico,MEX,1998,0.0028176547
Mexico,MEX,1999,0.0031475793
Mexico,MEX,2000,0.0033179938
Mexico,MEX,2001,0.0031483974
Mexico,MEX,2002,0.0035635738
Mexico,MEX,2003,0.0031650702
Mexico,MEX,2004,0.0031269789
Mexico,MEX,2005,0.0026938177
Mexico,MEX,2006,0.0062485267
Mexico,MEX,2007,0.033902057
Mexico,MEX,2008,0.033274066
Mexico,MEX,2009,0.07866141
Mexico,MEX,2010,0.16195537
Mexico,MEX,2011,0.20482829
Mexico,MEX,2012,0.4515079
Mexico,MEX,2013,0.5088465
Mexico,MEX,2014,0.7815548
Mexico,MEX,2015,1.0690207
Mexico,MEX,2016,1.2332226
Mexico,MEX,2017,1.2310325
Mexico,MEX,2018,1.4521089
Mexico,MEX,2019,1.9688709
Mexico,MEX,2020,2.5068185
Mexico,MEX,2021,2.4848807
Mexico,MEX,2022,2.1854253
Middle Africa (EI),,1980,0
Middle Africa (EI),,1981,0
Middle Africa (EI),,1982,0
Middle Africa (EI),,1983,0
Middle Africa (EI),,1984,0
Middle Africa (EI),,1985,0
Middle Africa (EI),,1986,0
Middle Africa (EI),,1987,0
Middle Africa (EI),,1988,0
Middle Africa (EI),,1989,0
Middle Africa (EI),,1990,0
Middle Africa (EI),,1991,0
Middle Africa (EI),,1992,0
Middle Africa (EI),,1993,0
Middle Africa (EI),,1994,0
Middle Africa (EI),,1995,0
Middle Africa (EI),,1996,0
Middle Africa (EI),,1997,0
Middle Africa (EI),,1998,0
Middle Africa (EI),,1999,0
Middle Africa (EI),,2000,0
Middle Africa (EI),,2001,0
Middle Africa (EI),,2002,0
Middle Africa (EI),,2003,0
Middle Africa (EI),,2004,0
Middle Africa (EI),,2005,0
Middle Africa (EI),,2006,0
Middle Africa (EI),,2007,0
Middle Africa (EI),,2008,0
Middle Africa (EI),,2009,0
Middle Africa (EI),,2010,0
Middle Africa (EI),,2011,0
Middle Africa (EI),,2012,0
Middle Africa (EI),,2013,0
Middle Africa (EI),,2014,0
Middle Africa (EI),,2015,0
Middle Africa (EI),,2016,0.009218234
Middle Africa (EI),,2017,0.009361747
Middle Africa (EI),,2018,0.008938384
Middle Africa (EI),,2019,0.008718346
Middle Africa (EI),,2020,0.0089888945
Middle Africa (EI),,2021,0.008546162
Middle Africa (EI),,2022,0.008935585
Middle East (EI),,1971,0
Middle East (EI),,1972,0
Middle East (EI),,1973,0
Middle East (EI),,1974,0
Middle East (EI),,1975,0
Middle East (EI),,1976,0
Middle East (EI),,1977,0
Middle East (EI),,1978,0
Middle East (EI),,1979,0
Middle East (EI),,1980,0
Middle East (EI),,1981,0
Middle East (EI),,1982,0
Middle East (EI),,1983,0
Middle East (EI),,1984,0
Middle East (EI),,1985,0
Middle East (EI),,1986,0
Middle East (EI),,1987,0
Middle East (EI),,1988,0
Middle East (EI),,1989,0
Middle East (EI),,1990,0.000098895296
Middle East (EI),,1991,0.00009554402
Middle East (EI),,1992,0.00008707757
Middle East (EI),,1993,0.00008471682
Middle East (EI),,1994,0.00007624689
Middle East (EI),,1995,0.00007395773
Middle East (EI),,1996,0.000071720286
Middle East (EI),,1997,0.00020474863
Middle East (EI),,1998,0.00019937918
Middle East (EI),,1999,0.0024795681
Middle East (EI),,2000,0.0024496657
Middle East (EI),,2001,0.0027342134
Middle East (EI),,2002,0.0024388758
Middle East (EI),,2003,0.0022384475
Middle East (EI),,2004,0.0029621727
Middle East (EI),,2005,0.0038822046
Middle East (EI),,2006,0.0059429277
Middle East (EI),,2007,0.0062889433
Middle East (EI),,2008,0.007863577
Middle East (EI),,2009,0.008799865
Middle East (EI),,2010,0.006208643
Middle East (EI),,2011,0.007296278
Middle East (EI),,2012,0.009180724
Middle East (EI),,2013,0.007078516
Middle East (EI),,2014,0.0073408764
Middle East (EI),,2015,0.0077792066
Middle East (EI),,2016,0.015634468
Middle East (EI),,2017,0.0212988
Middle East (EI),,2018,0.03900228
Middle East (EI),,2019,0.042421788
Middle East (EI),,2020,0.06990331
Middle East (EI),,2021,0.07261652
Middle East (EI),,2022,0.07169514
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.1611117
Morocco,MAR,2001,0.47641504
Morocco,MAR,2002,0.43504754
Morocco,MAR,2003,0.4508582
Morocco,MAR,2004,0.38580295
Morocco,MAR,2005,0.36614886
Morocco,MAR,2006,0.31656927
Morocco,MAR,2007,0.48314127
Morocco,MAR,2008,0.46519482
Morocco,MAR,2009,0.6213276
Morocco,MAR,2010,0.9379284
Morocco,MAR,2011,0.9326322
Morocco,MAR,2012,0.95773506
Morocco,MAR,2013,1.5473984
Morocco,MAR,2014,2.4014564
Morocco,MAR,2015,3.0719512
Morocco,MAR,2016,3.5962868
Morocco,MAR,2017,3.4545443
Morocco,MAR,2018,4.202221
Morocco,MAR,2019,4.694848
Morocco,MAR,2020,5.017251
Morocco,MAR,2021,4.9802017
Morocco,MAR,2022,5.437952
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.00034238794
Netherlands,NLD,1987,0.0006709487
Netherlands,NLD,1988,0.0053497883
Netherlands,NLD,1989,0.0076549305
Netherlands,NLD,1990,0.018182173
Netherlands,NLD,1991,0.028038496
Netherlands,NLD,1992,0.046285745
Netherlands,NLD,1993,0.05433311
Netherlands,NLD,1994,0.075123474
Netherlands,NLD,1995,0.09614382
Netherlands,NLD,1996,0.12704657
Netherlands,NLD,1997,0.14061864
Netherlands,NLD,1998,0.18812943
Netherlands,NLD,1999,0.19192016
Netherlands,NLD,2000,0.24347408
Netherlands,NLD,2001,0.23180702
Netherlands,NLD,2002,0.26396328
Netherlands,NLD,2003,0.36297125
Netherlands,NLD,2004,0.4941513
Netherlands,NLD,2005,0.53213924
Netherlands,NLD,2006,0.7139784
Netherlands,NLD,2007,0.8775008
Netherlands,NLD,2008,1.0934106
Netherlands,NLD,2009,1.1859572
Netherlands,NLD,2010,0.94674194
Netherlands,NLD,2011,1.2617444
Netherlands,NLD,2012,1.246679
Netherlands,NLD,2013,1.4428962
Netherlands,NLD,2014,1.5453184
Netherlands,NLD,2015,1.9660996
Netherlands,NLD,2016,2.0958352
Netherlands,NLD,2017,2.6752186
Netherlands,NLD,2018,2.7204065
Netherlands,NLD,2019,2.9563563
Netherlands,NLD,2020,4.058492
Netherlands,NLD,2021,4.640422
Netherlands,NLD,2022,5.606522
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.0010724387
New Zealand,NZL,1993,0.0014854636
New Zealand,NZL,1994,0.0014419704
New Zealand,NZL,1995,0.0013898475
New Zealand,NZL,1996,0.011294515
New Zealand,NZL,1997,0.018436754
New Zealand,NZL,1998,0.029932559
New Zealand,NZL,1999,0.052425858
New Zealand,NZL,2000,0.15484326
New Zealand,NZL,2001,0.1794934
New Zealand,NZL,2002,0.19287907
New Zealand,NZL,2003,0.1863398
New Zealand,NZL,2004,0.4439331
New Zealand,NZL,2005,0.76903766
New Zealand,NZL,2006,0.76888067
New Zealand,NZL,2007,1.1458554
New Zealand,NZL,2008,1.2926368
New Zealand,NZL,2009,1.7966213
New Zealand,NZL,2010,1.9326326
New Zealand,NZL,2011,2.2869296
New Zealand,NZL,2012,2.3969526
New Zealand,NZL,2013,2.3002458
New Zealand,NZL,2014,2.389379
New Zealand,NZL,2015,2.5243552
New Zealand,NZL,2016,2.4579983
New Zealand,NZL,2017,2.141694
New Zealand,NZL,2018,2.1165957
New Zealand,NZL,2019,2.2512467
New Zealand,NZL,2020,2.5245245
New Zealand,NZL,2021,2.936533
New Zealand,NZL,2022,3.206024
Non-OECD (EI),,1965,0
Non-OECD (EI),,1966,0
Non-OECD (EI),,1967,0
Non-OECD (EI),,1968,0
Non-OECD (EI),,1969,0
Non-OECD (EI),,1970,0
Non-OECD (EI),,1971,0
Non-OECD (EI),,1972,0
Non-OECD (EI),,1973,0
Non-OECD (EI),,1974,0
Non-OECD (EI),,1975,0
Non-OECD (EI),,1976,0
Non-OECD (EI),,1977,0
Non-OECD (EI),,1978,0
Non-OECD (EI),,1979,0
Non-OECD (EI),,1980,0
Non-OECD (EI),,1981,0
Non-OECD (EI),,1982,0
Non-OECD (EI),,1983,0
Non-OECD (EI),,1984,0
Non-OECD (EI),,1985,0
Non-OECD (EI),,1986,0
Non-OECD (EI),,1987,0
Non-OECD (EI),,1988,0
Non-OECD (EI),,1989,0
Non-OECD (EI),,1990,0.0002513869
Non-OECD (EI),,1991,0.00089565665
Non-OECD (EI),,1992,0.0016066348
Non-OECD (EI),,1993,0.0022731288
Non-OECD (EI),,1994,0.0042700423
Non-OECD (EI),,1995,0.00803032
Non-OECD (EI),,1996,0.006978699
Non-OECD (EI),,1997,0.008474174
Non-OECD (EI),,1998,0.010247531
Non-OECD (EI),,1999,0.013626751
Non-OECD (EI),,2000,0.016029676
Non-OECD (EI),,2001,0.02128582
Non-OECD (EI),,2002,0.021680215
Non-OECD (EI),,2003,0.024493868
Non-OECD (EI),,2004,0.038458984
Non-OECD (EI),,2005,0.04355999
Non-OECD (EI),,2006,0.065944426
Non-OECD (EI),,2007,0.08266565
Non-OECD (EI),,2008,0.12512395
Non-OECD (EI),,2009,0.19040225
Non-OECD (EI),,2010,0.28123173
Non-OECD (EI),,2011,0.37717065
Non-OECD (EI),,2012,0.48906472
Non-OECD (EI),,2013,0.61994535
Non-OECD (EI),,2014,0.7110119
Non-OECD (EI),,2015,0.83590484
Non-OECD (EI),,2016,1.0649533
Non-OECD (EI),,2017,1.2876626
Non-OECD (EI),,2018,1.4630467
Non-OECD (EI),,2019,1.5991098
Non-OECD (EI),,2020,1.8005388
Non-OECD (EI),,2021,2.2762256
Non-OECD (EI),,2022,2.56765
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.00003422426
North America,,1984,0.00007911837
North America,,1985,0.00008207337
North America,,1986,0.00006246188
North America,,1987,0.000052888845
North America,,1988,0.000020830474
North America,,1989,0.023096757
North America,,1990,0.030455975
North America,,1991,0.032213178
North America,,1992,0.03164671
North America,,1993,0.03227845
North America,,1994,0.036197983
North America,,1995,0.032651767
North America,,1996,0.03230788
North America,,1997,0.03261754
North America,,1998,0.029933462
North America,,1999,0.044164933
North America,,2000,0.05439637
North America,,2001,0.06657166
North America,,2002,0.09880251
North America,,2003,0.107807584
North America,,2004,0.13329302
North America,,2005,0.16871907
North America,,2006,0.25246042
North America,,2007,0.31981003
North America,,2008,0.50998956
North America,,2009,0.7252845
North America,,2010,0.90413076
North America,,2011,1.133661
North America,,2012,1.3583105
North America,,2013,1.5524837
North America,,2014,1.6786853
North America,,2015,1.8931233
North America,,2016,2.2310224
North America,,2017,2.4364994
North America,,2018,2.530198
North America,,2019,2.7556722
North America,,2020,3.374256
North America,,2021,3.5336165
North America,,2022,3.8763654
North America (EI),,1971,0
North America (EI),,1972,0
North America (EI),,1973,0
North America (EI),,1974,0
North America (EI),,1975,0
North America (EI),,1976,0
North America (EI),,1977,0
North America (EI),,1978,0
North America (EI),,1979,0
North America (EI),,1980,0
North America (EI),,1981,0
North America (EI),,1982,0
North America (EI),,1983,0.000034824003
North America (EI),,1984,0.00008049228
North America (EI),,1985,0.000083418876
North America (EI),,1986,0.00006350777
North America (EI),,1987,0.000053766944
North America (EI),,1988,0.000021169644
North America (EI),,1989,0.023474973
North America (EI),,1990,0.030956049
North America (EI),,1991,0.032731455
North America (EI),,1992,0.03212989
North America (EI),,1993,0.032749992
North America (EI),,1994,0.036679506
North America (EI),,1995,0.033078287
North America (EI),,1996,0.032746658
North America (EI),,1997,0.033075195
North America (EI),,1998,0.030349381
North America (EI),,1999,0.044786032
North America (EI),,2000,0.055017874
North America (EI),,2001,0.06742355
North America (EI),,2002,0.10018868
North America (EI),,2003,0.10941465
North America (EI),,2004,0.13519399
North America (EI),,2005,0.17130697
North America (EI),,2006,0.25703546
North America (EI),,2007,0.32558608
North America (EI),,2008,0.5196309
North America (EI),,2009,0.73896974
North America (EI),,2010,0.9206457
North America (EI),,2011,1.1542965
North America (EI),,2012,1.3821851
North America (EI),,2013,1.5760555
North America (EI),,2014,1.7040017
North America (EI),,2015,1.9227117
North America (EI),,2016,2.2669287
North America (EI),,2017,2.474738
North America (EI),,2018,2.5678988
North America (EI),,2019,2.794894
North America (EI),,2020,3.4197252
North America (EI),,2021,3.5794444
North America (EI),,2022,3.927581
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0.68427
